,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.88968375710738,99.9,99.7584269616369
1,99.9,99.89670319994349,99.4,98.59829031001577
2,100.0,99.99860787363033,96.8,98.53275429439711
3,99.7,99.73691637398018,99.8,99.89911900684143
4,99.9,99.89801413838342,99.4,99.42882946078743
5,92.5,92.50135439183032,99.8,99.4386709749061
6,99.9,99.90295052815716,97.4,99.12420486221649
7,98.0,98.00037618558233,99.9,99.9341480228421
8,99.3,99.30075334972986,99.8,99.8472798053079
9,99.8,99.80251230775875,100.0,100.01549808731399
10,99.8,99.79480518475145,99.9,100.03252680354909
11,99.5,99.49841334116817,,
12,98.9,98.90108187946981,,
13,99.9,99.91033124153839,,
14,99.4,99.39993134230659,,
15,99.9,99.91879240764675,,
16,100.0,100.03058373469396,,
17,99.5,99.4952346180803,,
18,99.8,99.81615427064939,,
19,99.7,99.70445534359837,,
20,99.3,99.30346174335219,,
21,100.0,99.93590309024805,,
22,99.9,99.87666434938419,,
23,87.3,87.29879888010817,,
24,97.8,97.79852342573581,,
25,96.9,96.90252232492384,,
26,99.6,99.59714681970908,,
27,87.0,86.99895533033674,,
28,97.8,97.79465294744054,,
29,97.6,97.59885554161264,,
30,97.9,97.90740834620416,,
31,99.9,99.90133812200838,,
32,99.7,99.68318499068596,,
33,65.5,65.5003157379585,,
34,99.8,99.78665156531973,,
35,95.4,95.4015721745241,,
36,99.7,99.71438090240969,,
37,99.9,99.90701059741892,,
38,99.8,99.78299660289746,,
39,99.9,99.89393010552709,,
40,100.0,100.03498178616857,,
41,99.9,99.896591891017,,
42,99.9,99.88944128560833,,
