,y_train,y_train_pre,y_test,y_test_pre
0,100.0,98.02558122280345,99.9,98.02558122280345
1,99.9,98.02558122280345,87.0,98.02558122280345
2,96.9,98.02558122280345,99.7,98.02558122280345
3,95.4,98.02558122280345,99.4,98.02558122280345
4,99.8,98.02558122280345,99.8,98.02558122280345
5,99.9,98.02558122280345,100.0,98.02558122280345
6,99.4,98.02558122280345,100.0,98.02558122280345
7,99.9,98.02558122280345,99.8,98.02558122280345
8,99.9,98.02558122280345,97.8,98.02558122280345
9,99.9,98.02558122280345,99.8,98.02558122280345
10,99.9,98.02558122280345,99.6,98.02558122280345
11,65.5,98.02558122280345,,
12,92.5,98.02558122280345,,
13,99.9,98.02558122280345,,
14,96.8,98.02558122280345,,
15,99.8,98.02558122280345,,
16,99.5,98.02558122280345,,
17,99.9,98.02558122280345,,
18,99.3,98.02558122280345,,
19,99.7,98.02558122280345,,
20,99.7,98.02558122280345,,
21,87.3,98.02558122280345,,
22,99.5,98.02558122280345,,
23,99.9,98.02558122280345,,
24,99.9,98.02558122280345,,
25,99.8,98.02558122280345,,
26,99.3,98.02558122280345,,
27,97.6,98.02558122280345,,
28,99.9,98.02558122280345,,
29,99.4,98.02558122280345,,
30,100.0,98.02558122280345,,
31,99.8,98.02558122280345,,
32,98.9,98.02558122280345,,
33,99.9,98.02558122280345,,
34,99.7,98.02558122280345,,
35,97.9,98.02558122280345,,
36,100.0,98.02558122280345,,
37,99.9,98.02558122280345,,
38,97.4,98.02558122280345,,
39,99.9,98.02558122280345,,
40,97.8,98.02558122280345,,
41,99.8,98.02558122280345,,
42,98.0,98.02558122280345,,
