,y_train,y_train_pre,y_test,y_test_pre
0,99.8,98.16278776383011,99.7,98.1627877851418
1,100.0,98.1627877851418,99.8,98.1627877851418
2,99.5,98.16278779401743,98.0,98.16278779401743
3,100.0,98.16278776383011,95.4,98.16278779401743
4,99.9,98.16278779401743,99.8,98.1627877851418
5,99.8,98.1627877851418,87.3,98.1627877851418
6,99.4,98.16278776383011,97.8,98.1627877851418
7,99.3,98.16278776383011,99.8,98.1627877851418
8,99.9,98.16278779401743,99.4,98.16278776383011
9,99.9,98.1627877851418,100.0,98.1627877851418
10,97.9,98.16278776383011,99.9,98.16278779401743
11,65.5,98.16278779401743,,
12,100.0,98.16278779401743,,
13,99.7,98.16278776383011,,
14,99.9,98.16278776383011,,
15,99.9,98.1627877851418,,
16,98.9,98.16278776383011,,
17,99.9,98.1627877851418,,
18,97.8,98.16278776383011,,
19,99.8,98.16278776383011,,
20,99.9,98.16278776383011,,
21,99.9,98.16278779401743,,
22,99.9,98.1627877851418,,
23,96.8,98.16278779401743,,
24,99.4,98.16278776383011,,
25,100.0,98.16278779401743,,
26,99.9,98.16278779401743,,
27,99.8,98.16278776383011,,
28,87.0,98.16278779401743,,
29,99.9,98.16278779401743,,
30,99.9,98.16278779401743,,
31,99.7,98.1627877851418,,
32,99.5,98.16278779401743,,
33,99.8,98.1627877851418,,
34,99.6,98.16278776383011,,
35,96.9,98.1627877851418,,
36,97.4,98.1627877851418,,
37,99.9,98.1627877851418,,
38,99.3,98.16278776383011,,
39,97.6,98.16278776383011,,
40,92.5,98.16278779401745,,
41,99.9,98.16278779401743,,
42,99.7,98.16278776383011,,
