,y_train,y_train_pre,y_test,y_test_pre
0,97.8,92.12999078830484,95.4,92.12999078830484
1,99.5,99.95545431937676,99.7,99.47819117467579
2,99.9,98.57050238719529,99.9,99.47819117467579
3,99.8,99.95545431937676,99.9,100.03488419492393
4,99.8,100.03488419492393,99.7,99.00092802997483
5,99.9,100.03488419492393,92.5,98.57050238719529
6,100.0,100.03488419492393,87.0,92.12999078830484
7,100.0,99.95545431937676,99.9,100.03488419492393
8,99.9,99.47819117467579,100.0,99.95545431937676
9,98.9,99.00092802997483,99.8,99.47819117467577
10,99.8,98.57050238719529,99.9,99.00092802997483
11,97.6,92.12999078830484,,
12,97.8,99.00092802997483,,
13,99.8,99.00092802997483,,
14,65.5,92.12999078830484,,
15,99.7,100.03488419492393,,
16,96.9,92.12999078830484,,
17,99.7,98.57050238719529,,
18,99.9,98.57050238719529,,
19,87.3,92.12999078830484,,
20,99.4,92.12999078830484,,
21,100.0,98.57050238719529,,
22,99.8,99.00092802997483,,
23,99.4,99.00092802997483,,
24,99.4,99.95545431937676,,
25,99.9,99.00092802997483,,
26,96.8,100.03488419492393,,
27,98.0,98.57050238719529,,
28,99.5,98.57050238719529,,
29,99.9,100.03488419492393,,
30,99.6,99.47819117467579,,
31,100.0,100.03488419492393,,
32,99.3,99.47819117467579,,
33,99.9,99.00092802997483,,
34,99.3,92.12999078830484,,
35,99.8,99.47819117467579,,
36,99.8,99.95545431937676,,
37,99.9,99.95545431937676,,
38,97.4,98.57050238719529,,
39,99.9,99.95545431937676,,
40,99.9,99.47819117467577,,
41,97.9,99.47819117467577,,
42,99.9,99.95545431937676,,
