,y_train,y_train_pre,y_test,y_test_pre
0,95.4,96.67804041034985,99.9,99.74078619521582
1,87.3,96.67804041034985,98.9,100.50647264143232
2,99.8,97.44372685656636,99.8,98.97509974899933
3,99.5,98.97509974899933,65.5,96.67804041034985
4,97.4,97.44372685656636,99.4,96.67804041034985
5,99.8,100.50647264143232,99.7,99.74078619521582
6,97.6,96.67804041034985,99.8,99.74078619521582
7,99.9,98.20941330278283,99.8,98.20941330278283
8,99.9,100.50647264143232,99.9,98.97509974899934
9,87.0,96.67804041034985,99.9,100.50647264143232
10,97.9,99.74078619521582,100.0,98.97509974899933
11,99.8,98.97509974899933,,
12,99.9,98.20941330278283,,
13,99.7,100.50647264143232,,
14,99.4,98.97509974899933,,
15,99.9,98.20941330278283,,
16,97.8,100.50647264143232,,
17,99.7,97.44372685656636,,
18,92.5,97.44372685656636,,
19,99.9,97.44372685656636,,
20,99.9,97.44372685656636,,
21,99.9,98.97509974899933,,
22,99.9,99.74078619521582,,
23,98.0,97.44372685656636,,
24,100.0,97.44372685656636,,
25,99.9,98.97509974899933,,
26,99.9,99.74078619521582,,
27,99.9,100.50647264143232,,
28,100.0,98.20941330278283,,
29,99.9,98.20941330278283,,
30,99.8,99.74078619521582,,
31,96.9,96.67804041034985,,
32,99.5,97.44372685656636,,
33,99.3,96.67804041034985,,
34,100.0,98.20941330278283,,
35,99.4,100.50647264143232,,
36,99.6,99.74078619521582,,
37,100.0,98.97509974899933,,
38,96.8,98.20941330278283,,
39,99.7,98.20941330278283,,
40,97.8,96.67804041034985,,
41,99.8,100.50647264143232,,
42,99.3,99.74078619521582,,
