,y_train,y_train_pre,y_test,y_test_pre
0,96.8,97.22199525364722,99.7,95.9717754318359
1,99.9,98.47221507545855,99.4,98.47221507545855
2,99.8,99.72243489726986,99.9,100.97265471908118
3,99.5,98.47221507545855,100.0,98.47221507545855
4,99.9,100.97265471908118,99.9,97.22199525364722
5,99.3,99.72243489726986,100.0,98.47221507545855
6,99.4,100.97265471908118,99.9,98.47221507545855
7,99.3,94.7215556100246,99.6,99.72243489726986
8,99.8,97.22199525364722,95.4,94.72155561002458
9,97.6,94.7215556100246,99.9,99.72243489726986
10,99.9,97.22199525364722,99.9,97.22199525364722
11,99.9,100.97265471908118,,
12,87.3,94.7215556100246,,
13,100.0,97.22199525364722,,
14,97.9,99.72243489726986,,
15,100.0,97.22199525364722,,
16,97.8,100.97265471908118,,
17,99.8,100.97265471908118,,
18,99.8,98.47221507545855,,
19,98.9,100.97265471908118,,
20,100.0,95.9717754318359,,
21,97.8,94.7215556100246,,
22,99.7,99.72243489726986,,
23,99.9,99.72243489726986,,
24,99.8,99.72243489726986,,
25,99.9,97.22199525364722,,
26,97.4,95.9717754318359,,
27,99.7,97.22199525364722,,
28,92.5,95.9717754318359,,
29,99.8,95.9717754318359,,
30,99.9,99.72243489726986,,
31,99.9,98.47221507545855,,
32,87.0,94.7215556100246,,
33,99.9,95.9717754318359,,
34,99.9,95.9717754318359,,
35,65.5,94.7215556100246,,
36,99.8,100.97265471908118,,
37,99.8,98.47221507545855,,
38,99.4,94.7215556100246,,
39,96.9,94.7215556100246,,
40,99.5,95.9717754318359,,
41,98.0,95.9717754318359,,
42,99.7,100.97265471908118,,
