,y_train,y_train_pre,y_test,y_test_pre
0,99.7,99.23401601345306,99.9,99.58963729025118
1,99.9,99.6098441509506,97.4,98.64167096114062
2,99.9,99.72492907979144,99.3,99.58963729025118
3,98.0,98.64167096114062,99.8,99.23401601345306
4,99.3,90.70543432366067,99.8,99.23401601345306
5,100.0,99.72492907979144,87.3,90.70543432366067
6,99.7,99.6098441509506,99.4,99.72492907979144
7,99.9,99.6098441509506,99.8,99.58963729025118
8,99.9,99.72492907979144,96.9,90.70543432366067
9,99.9,99.72492907979144,97.8,90.70543432366067
10,99.7,98.64167096114062,99.9,99.23401601345309
11,99.9,98.64167096114062,,
12,99.4,99.23401601345306,,
13,99.8,99.72492907979144,,
14,99.7,99.58963729025118,,
15,97.8,99.23401601345306,,
16,97.6,90.70543432366067,,
17,99.9,99.58963729025118,,
18,100.0,98.64167096114062,,
19,92.5,98.64167096114062,,
20,99.8,99.58963729025118,,
21,99.9,98.64167096114062,,
22,100.0,99.6098441509506,,
23,99.9,99.23401601345306,,
24,95.4,90.70543432366067,,
25,99.9,99.6098441509506,,
26,99.8,99.6098441509506,,
27,96.8,99.6098441509506,,
28,97.9,99.58963729025118,,
29,99.4,90.70543432366067,,
30,99.5,99.72492907979144,,
31,99.9,99.23401601345306,,
32,87.0,90.70543432366067,,
33,99.6,99.58963729025118,,
34,65.5,90.70543432366067,,
35,98.9,99.23401601345306,,
36,99.9,99.58963729025118,,
37,99.8,98.64167096114062,,
38,99.8,99.72492907979144,,
39,100.0,99.72492907979144,,
40,99.9,99.6098441509506,,
41,100.0,99.60984415095061,,
42,99.5,98.6416709611406,,
