,y_train,y_train_pre,y_test,y_test_pre
0,97.8,94.03035820262531,100.0,99.63546350971058
1,99.8,99.64176836134413,97.4,99.3742268513829
2,100.0,99.63294985376871,99.3,99.64220067198971
3,65.5,82.63226939038293,99.5,95.19676487681758
4,98.0,95.19676487681758,100.0,99.6294989839837
5,99.8,99.64220081231016,99.3,99.27614132373057
6,99.9,99.64197168017355,97.6,99.27614132373057
7,99.7,99.64176836134413,98.9,99.64220115912252
8,99.9,99.3742268513829,99.9,99.6421933633367
9,99.8,99.64219044614569,99.8,99.64218643072803
10,96.9,94.03035820262531,99.9,99.64197168017355
11,99.9,99.63546350971058,,
12,97.9,99.64220067198971,,
13,99.7,99.6294989839837,,
14,87.3,94.03035820262531,,
15,99.4,99.64220115912252,,
16,99.7,99.64220081231016,,
17,99.8,99.64220081231016,,
18,99.7,99.64219044614569,,
19,99.9,99.63294985376871,,
20,99.4,99.64218643072803,,
21,100.0,99.6418860189927,,
22,100.0,99.44630823024681,,
23,99.9,99.6421933633367,,
24,99.8,99.64218643072803,,
25,95.4,82.63226939038293,,
26,99.9,99.63294985376871,,
27,97.8,99.64220115912252,,
28,99.9,99.6418860189927,,
29,99.9,99.6294989839837,,
30,96.8,99.44630823024681,,
31,99.9,99.44630823024681,,
32,99.8,99.64219044614569,,
33,99.5,99.63546350971058,,
34,99.6,99.64220067198971,,
35,87.0,82.63226939038293,,
36,99.9,99.6421933633367,,
37,99.9,99.64197168017355,,
38,99.8,99.3742268513829,,
39,99.4,99.27614132373057,,
40,99.9,99.64188601899272,,
41,92.5,95.19676487681758,,
42,99.9,99.64176836134413,,
