,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.57375972166497,99.4,99.69134845278703
1,99.5,99.18638003013609,96.9,96.36561688903654
2,97.9,99.69134692669135,99.9,99.69134495796226
3,100.0,99.69126826867824,97.6,98.92944232896545
4,99.9,99.5172481629449,99.9,99.66932141191913
5,98.9,99.69134833379104,99.4,99.69134219893922
6,99.9,99.69076989046565,99.8,99.69130070077622
7,99.8,99.69131368759994,99.9,99.66008949992269
8,97.8,97.88410577377783,99.6,99.69134651302534
9,99.8,99.6913455965238,99.9,99.51743743414451
10,97.8,99.69134817362345,99.9,99.69133401960423
11,99.9,99.6561475001763,,
12,99.7,99.69134689865126,,
13,65.5,65.47777949044384,,
14,99.9,99.66417032045453,,
15,100.0,99.68974780887382,,
16,99.7,99.69069382042102,,
17,96.8,97.60101216276465,,
18,99.8,99.69134599662823,,
19,99.8,99.6909967162994,,
20,99.7,99.69132381825028,,
21,99.9,99.69078526764665,,
22,87.0,87.15526873998667,,
23,100.0,99.69133129550303,,
24,99.4,98.66963714297367,,
25,87.3,87.3968756751014,,
26,99.9,99.69132383948048,,
27,99.9,99.68689234657978,,
28,100.0,99.68816643798459,,
29,99.8,99.69013390605608,,
30,99.3,99.69134771703386,,
31,92.5,92.0688740319429,,
32,99.7,99.69134320539894,,
33,97.4,98.35870556861579,,
34,99.9,99.41414256538326,,
35,98.0,97.6063333882602,,
36,100.0,99.69119989704231,,
37,99.9,99.68135044105156,,
38,99.8,99.68856192254282,,
39,99.5,99.6083301061021,,
40,95.4,95.31773278697924,,
41,99.8,99.68736632481634,,
42,99.3,99.28978642147337,,
