,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.34736091536443,99.7,101.16973412979351
1,97.8,95.1578695755225,100.0,96.90656588922843
2,99.9,101.47894503564696,99.8,100.03818041533908
3,99.8,99.03815000951099,99.4,99.49484302513355
4,97.8,100.86052322394008,99.8,100.30991326460475
5,99.8,95.42960242478819,100.0,95.08419267479934
6,97.9,100.58164611387048,100.0,97.21577679508188
7,99.7,99.76644756607338,98.0,92.95260855451679
8,99.8,101.16973412979351,99.5,97.21577679508188
9,99.9,99.34736091536443,99.8,101.16973412979351
10,100.0,95.70133527405389,99.3,99.49484302513355
11,99.4,100.30991326460475,,
12,99.4,100.86052322394008,,
13,65.5,90.82102443423733,,
14,99.9,95.08419267479934,,
15,87.3,95.1578695755225,,
16,99.9,96.90656588922843,,
17,99.5,92.95260855451679,,
18,97.4,95.42960242478819,,
19,99.9,99.34736091536443,,
20,99.7,100.03818041533908,,
21,96.9,95.1578695755225,,
22,99.9,95.42960242478819,,
23,99.7,99.03815000951099,,
24,96.8,95.08419267479934,,
25,92.5,92.95260855451679,,
26,99.9,95.70133527405389,,
27,99.9,96.90656588922843,,
28,99.9,97.21577679508188,,
29,99.9,101.47894503564696,,
30,100.0,99.76644756607338,,
31,99.6,100.58164611387048,,
32,99.9,100.03818041533908,,
33,99.8,99.03815000951099,,
34,87.0,90.82102443423733,,
35,95.4,90.82102443423733,,
36,99.9,101.47894503564696,,
37,99.9,99.76644756607338,,
38,99.9,95.70133527405389,,
39,97.6,99.49484302513355,,
40,99.3,100.58164611387046,,
41,98.9,100.86052322394006,,
42,99.8,100.30991326460476,,
