,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
41,3.4191792964935304,0.3264125560852725,0.000997161865234375,2.5482920104765677e-06,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.7736130292573703,-0.7699958327245253,-2.79353870797096,-0.7080491610592674,-0.5042680715560633,-1.1098929605136372,0.8475301997995035,1
37,0.41489462852478026,0.14868365862242378,0.0007990360260009766,0.00039952812542279093,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.5429792358140842,-0.5062967184280531,-3.4838730471358854,-0.9191226203329887,-1.1740428155850369,-1.3252628874592096,1.1072568397465108,2
40,0.5543253421783447,0.08381173643540253,0.0007992744445800781,0.00039964537241847243,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.4245340521651839,-0.6944726976199854,-3.1832988372318076,-0.6648414509506524,-1.7696363303596108,-1.347356673665448,1.028852743844856,3
59,4.8907084465026855,0.8046993306222322,0.0007998943328857422,0.0003999492521558519,tanh,1e-05,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.3372038412436135,-0.832214527479554,-5.167427829171983,-0.6145075963659742,-0.8916547157677387,-1.5686017020057725,1.8099010492545626,4
5,3.0522947311401367,1.2996364019897713,0.0005986690521240234,0.0004888115365180762,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.8712996006217422,-1.1771908046131856,-4.687535968940045,-0.4661834139512248,-1.342064877640238,-1.7088549331532872,1.5189123637026087,5
17,4.991335344314575,3.1426180278274556,0.0007990837097167969,0.0003995440316064134,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.2329549356316898,-0.9615005534470832,-4.70847690384334,-0.8909089119911039,-1.5570421548340276,-1.870176691949449,1.4383817718147154,6
38,1.1332569599151612,0.6620752569288746,0.0010003089904785157,2.304658121794619e-06,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-3.7327403231616874,-0.8605076692432652,-3.231508197575653,-0.7122379065405801,-0.8413194443520934,-1.8756627081746557,1.3221964505137005,7
43,0.8499939918518067,0.13078757833691373,0.00039992332458496096,0.0004898043250660252,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.503782732261256,-1.0127156907448762,-4.720295720389345,-0.5656105820551066,-1.3093922968689216,-2.022359404463901,1.4940179679033943,8
11,2.420750379562378,1.0458687207763373,0.000998544692993164,3.002181289424361e-06,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.4751172939869874,-1.3139406861016716,-4.549986443885383,-0.8081581226327172,-2.0702156441477646,-2.043483638150905,1.3164021623085151,9
16,0.516721248626709,0.3156971864941305,0.0005988121032714844,0.0004889322435809875,relu,0.001,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.7231235358301242,-1.0223226844712445,-5.01767765987216,-0.5347731986482227,-3.321265103746928,-2.123832436513736,1.7611702693979532,10
64,3.4967938899993896,1.3673814041545178,0.0006001472473144531,0.0004900184152242392,tanh,0.0001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.3310963808382965,-0.5741715325726156,-7.067422704315957,-0.583130411366067,-1.084859789579859,-2.128136163734559,2.486849347592703,11
10,0.6179400444030761,0.3795085519902071,0.0010002613067626952,1.0070186654063644e-06,relu,0.0001,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.9239001879093158,-1.8557283483290503,-4.455597307210669,-0.5593217457860591,-2.866851327464706,-2.13227978333996,1.4105501480576774,12
36,0.45830440521240234,0.2502728909219386,0.00019998550415039061,0.0003999710083007812,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.2587424201329702,-1.7267789202392423,-3.1874551444904724,-1.259435959985633,-3.3224199572840223,-2.150966480426468,0.9184157585795826,13
62,2.6131882190704347,0.5892065702886506,0.0008003711700439453,0.00040018613543684226,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.596793874099362,-0.8058359616909851,-5.238344528283689,-0.8786708055767686,-1.9457311373412598,-2.293075261398413,1.6186367529448549,14
61,1.3249042510986329,0.45252420563703055,0.0007991313934326172,0.0003995736455829473,tanh,0.0001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.9601941239021303,-1.8205316209220341,-5.149143512911804,-0.5203483813807833,-1.0704146774721375,-2.304126463317778,1.6408729247245413,15
65,4.882909297943115,3.7277913252949726,0.0006000995635986328,0.0004899797291442081,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.8940041377327423,-0.78710574107691,-6.610419685318865,-0.4990247283856091,-0.7829933622431782,-2.314709530951461,2.3136614719691027,16
55,0.62894606590271,0.3138364993624346,0.0006001472473144531,0.0004900193896452585,tanh,1e-05,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-4.986179311340606,-3.0052571643993873,-1.500579898797035,-1.0453025587979048,-1.2349773986016312,-2.354459266387313,1.4863195625967873,17
4,0.7087619781494141,0.5463128752239054,0.0006011009216308593,0.0004907971484324494,relu,1e-05,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.997348458970776,-2.9990278743858223,-4.761671710866185,-0.523511079944491,-2.498249568846037,-2.355961738602662,1.5116167379520173,18
46,1.7153937816619873,0.4655755324719706,0.0003977775573730469,0.00048717660674409445,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.6874677306053463,-0.9202913720265367,-6.720051485673397,-0.6823233155027018,-0.8213877683881021,-2.3663043344392163,2.2965963049513003,19
68,1.9398395538330078,0.29478127581810015,0.0007999420166015625,0.0003999721168262581,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.6093182256268737,-1.039715247978372,-5.558112581896289,-0.7022112577325094,-2.028884976300366,-2.387648457906882,1.7255326121125143,20
50,1.9536442756652832,0.2862105139798221,0.0001995563507080078,0.0003991127014160156,logistic,0.001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.7794886365560116,-0.7877225458101313,-5.652825690640744,-0.6682890688629894,-2.1215441301790023,-2.4019740144097756,1.8111138078568818,21
49,1.2958938121795653,0.2401350021397812,0.000800466537475586,0.00040023450080903277,logistic,0.001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.7357534971218533,-0.804561628297026,-5.7694241352579585,-0.707830149173709,-2.0455703812028156,-2.4126279582106727,1.8438782413203954,22
44,2.320127820968628,0.6530414273027754,0.0009998798370361329,1.2006452857984707e-06,logistic,0.0001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.6278760950293987,-0.79333401424871,-5.412047744002045,-0.9741157467518483,-2.336689145895575,-2.4288125491855155,1.6576331361045757,23
47,8.290484380722045,1.9580513447446473,0.0008002281188964844,0.00074860860695323,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.3907430940949426,-0.7042610125968446,-6.575411558650444,-0.8196874820188532,-2.0004246718068215,-2.498105563833581,2.1409625254511493,24
53,9.027848529815675,1.776616609768575,0.0008011341094970703,0.0004005723726920762,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.613183311688416,-0.9562203963879116,-6.094220107325742,-0.6464631341600616,-2.4044139644405393,-2.542900182800534,1.9364925809968,25
52,2.3575414180755616,0.38276814255758884,0.0005977630615234375,0.00048807276152730057,logistic,0.001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.721002635488157,-0.9643511983968717,-6.535832175565744,-0.6502998742181663,-2.136528665986389,-2.601602909931066,2.1069830073127895,26
71,9.90724744796753,1.03937787941838,0.0005996227264404297,0.0004895915391807952,tanh,0.001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-3.184117756589102,-0.8357724700690118,-6.518834959352547,-0.6713111186472059,-1.8985788688998029,-2.6217230347115335,2.1457135280645057,27
56,1.4579314708709716,0.4616323128029291,0.0007991313934326172,0.00039960593733903607,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-4.182779882076272,-0.502400004534057,-5.433929351762695,-0.8064050901929926,-2.5115675658570105,-2.6874163788846053,1.9038313132351725,28
67,1.6815819263458252,0.37815735471108636,0.0006004810333251953,0.0004902907183511827,tanh,0.001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.6619403610477,-1.6554069486976386,-6.235402986958192,-0.6734727725865598,-2.3388674783845884,-2.7130181095349357,1.8882838454467727,29
48,0.6805546760559082,0.08884259538016681,0.0004002094268798828,0.0004901547271811614,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-3.111674669482975,-0.7327204619849141,-6.592203103737982,-0.5947361659189352,-2.6005935234225594,-2.7263855849094734,2.1738190485021756,30
7,0.18264288902282716,0.19142552888150052,0.00040035247802734376,0.0004903296673987,relu,0.0001,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.218516730741344,-2.8426590869537196,-4.493540987207421,-0.8776124115853818,-2.699639533033063,-2.826393749904186,1.161655735595706,31
13,0.08202109336853028,0.06097092133065861,0.0005999088287353515,0.0004898241187206141,relu,0.001,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.2377748023158164,-3.2501368514575666,-4.569899161077041,-0.5257316941166378,-2.6722365425952805,-2.8511558103124686,1.319268603925217,32
1,0.11522636413574219,0.062128659902325196,0.0006000995635986328,0.0004899792418945042,relu,1e-05,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.2969027200264165,-3.2426363644998757,-4.326498399409314,-0.7758020075260177,-2.695191874985067,-2.867406273289338,1.1712114117577215,33
