,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43,1.1200575351715087,0.15976497253754002,0.00040073394775390624,0.0004907968704678273,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.1668498467351074,-0.6246696991245627,-0.38553267036303585,-0.281468161923703,-0.45341202984971307,-0.9823864815992245,1.0979231688540347,1
41,2.5329776763916017,0.6555369343440345,0.0009990215301513671,2.790210502305564e-06,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.7449703552553861,-0.6272386848018072,-0.9819688602062611,-0.44286790538864945,-1.3364854392926815,-1.0267062489889571,0.4720825040915206,2
38,1.3701128005981444,0.7892169341984968,0.000799560546875,0.0003997940084322002,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.8958538050904618,-0.9194170453270518,-0.44887567445118726,-0.7366302967171484,-2.472417820893709,-1.0946389284959117,0.7090378368843226,3
37,0.5391249656677246,0.2589626781472224,0.0007997035980224609,0.0003998800134635817,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.648046756854333,-1.1238719069273644,-0.37927678837261747,-1.6111593938752284,-0.36318291995075,-1.2251075531960587,0.853508572094238,4
46,1.6703770160675049,0.22953230926985774,0.0006002902984619141,0.0004901352159399084,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.0269650186703254,-0.7328697433725426,-0.2764468036738413,-1.1949098858163139,-1.3274507738630803,-1.3117284450792206,0.9341108868188788,5
11,3.9020891189575195,1.7092389471736162,0.0007976531982421875,0.0003988385141710002,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-3.776504950599334,-0.6519303415890222,-0.683063868133675,-1.3323295597539198,-0.8892143604214481,-1.4666086160994798,1.1802270231292824,6
36,0.28806843757629397,0.057640162136022834,0.0008011817932128906,0.00040059454339229985,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-3.3008195253032384,-0.8785615164136773,-1.053465529203087,-1.1482021638875395,-1.2029253448252781,-1.516794815926564,0.8987919140975715,7
5,2.1852986335754396,0.7635130086266178,0.001200246810913086,0.0003988540146050955,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-3.5110577094571314,-1.148549818570416,-0.6206780946304779,-1.2579935293066065,-1.1614733620384896,-1.5399505028006242,1.0105705870599462,8
45,1.4043187141418456,0.09289747617453453,0.0008015632629394531,0.0004007841702436998,logistic,0.0001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-3.5248964950197164,-0.9611942839565508,-0.8735242407401438,-1.527011454225137,-0.870700205298035,-1.5514653358479167,1.0165130337015889,9
62,2.5443763256073,0.3691008057244822,0.0010000705718994141,6.843900725558913e-07,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-4.6859734095414165,-1.2882858352635451,-0.47593450910250823,-0.4855290159291413,-0.9353827655296475,-1.5742211070732517,1.5852040700685124,10
40,0.7887846946716308,0.10781519822422053,0.0007977962493896484,0.0003988982208830506,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.707178504145836,-0.8000910420876425,-0.728110925991255,-4.367072434206887,-0.5338134660155012,-1.6272532744894241,1.428374041112532,11
53,8.882818794250488,1.3410049014564078,0.0007972240447998047,0.00039864848084995223,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-4.391849150043164,-0.8890806736221277,-0.6807671562113142,-1.7265536460183746,-0.5777150341939282,-1.653193132017782,1.4277080805597828,12
56,1.144459867477417,0.7360941214741972,0.0007996082305908204,0.0003998056046090034,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-4.6924276912675555,-1.0968458922632502,-0.3482076995575412,-1.6611713276065707,-0.5644961199004914,-1.6726297461190818,1.5768888269128833,13
42,0.508113956451416,0.1249350188877642,0.0006016254425048828,0.0004912276703006625,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-4.317752139793664,-1.0238238190340518,-0.546969730656557,-0.8629795613042797,-1.6146596632037724,-1.6732369827984652,1.3670131080243846,14
17,6.152795314788818,4.934947510763573,0.0007995128631591797,0.0003997576082425818,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-4.213869719660735,-0.7323636781396503,-0.8019130024735394,-0.5904081347813419,-2.137612529225677,-1.6952334128561888,1.3773167032506635,15
47,8.02182149887085,3.042858216605736,0.0009974956512451172,1.5184100463953647e-06,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-5.184832154827665,-0.684245366916875,-0.49551327755699404,-0.6751434187221521,-1.5934122997286146,-1.7266293035504603,1.771143542319024,16
68,2.7484245777130125,0.7130899431389938,0.0006000041961669922,0.0004899025195439032,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-5.173079722173139,-0.9635106708768691,-0.7315316304668406,-1.2807864005428513,-0.7690387814984999,-1.78358944111164,1.705879428931924,17
52,2.2979258060455323,0.3434828347671161,0.00039873123168945315,0.0004883446130767402,logistic,0.001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-4.736971568901724,-0.9921155880179902,-0.5696344468655403,-1.8229576081569383,-0.9778031594780158,-1.819896474284042,1.5143866059822624,18
