,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
39,0.6627498626708984,0.3667039483835476,0.0006001949310302735,0.0004900577199748703,logistic,1e-05,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-7.056316828207354,-0.425786240180943,-1.800626253266429,-0.5271492120479248,-1.1228165943450936,-2.186539025609549,2.4839080035320835,1
47,8.18886046409607,2.1892703225122414,0.0009998321533203126,2.5213821537785123e-06,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-7.539404506550272,-1.0948009093573965,-0.8068157735128876,-0.6687001004164858,-1.0719994035868419,-2.236344138684777,2.6564008752200152,2
37,0.4721084117889404,0.03962190054180136,0.0004004001617431641,0.0004903881894932576,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-8.1097643108738,-0.8381141519673166,-0.9854917945655792,-0.5432782584533318,-0.8549906408980588,-2.2663278313516173,2.925298537009278,3
56,1.5179463863372802,0.6749074233247253,0.0005988121032714844,0.0004889530304842407,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-6.263120635193961,-1.401330481387296,-1.2423970669944084,-0.47559529699574676,-1.9761852811935503,-2.2717257523529923,2.052401878957702,4
40,0.8045822620391846,0.2574289485118843,0.0008008003234863282,0.0004004004030861808,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-7.385640558553702,-1.2148984514523247,-1.335672294496499,-0.31230568313890716,-1.1627347544368374,-2.282250348415654,2.5773567417204597,5
36,0.22244958877563475,0.07244980192279696,0.0006003856658935546,0.0004902129130140637,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-7.717967923927492,-1.1925338253177886,-0.9138551182297703,-0.22036959044049106,-1.4261206083386275,-2.2941694132508337,2.741919518835523,6
61,1.0354343891143798,0.13259422248521358,0.0002010822296142578,0.0004021644592285156,tanh,0.0001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-8.0640997024233,-0.8322889847506624,-0.7445870631413838,-0.12273928272304038,-2.291845898705029,-2.411112186348683,2.91469146012051,7
55,0.5771324157714843,0.139510149537559,0.0003997802734375,0.0004896294200503397,tanh,1e-05,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-7.27260972371185,-1.3341627239021954,-2.165252547234225,-0.2364367900499367,-1.0603856726885,-2.4137694915173413,2.5063146370803207,8
42,0.6131423473358154,0.17949644712623822,0.00019884109497070312,0.00039768218994140625,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-8.384007932589773,-1.1931209747442058,-0.7556068472233111,-0.11742478566637099,-1.8818585788006374,-2.4664038238048596,3.014150280333472,9
53,11.818682384490966,4.0029648191351574,0.0010004043579101562,2.496004548702698e-06,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-7.797771721322184,-0.8374780274777771,-1.9059555788262945,-0.8451154198413083,-1.331471858246858,-2.5435585211428844,2.6562329552425585,10
