,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
52,3.167921209335327,0.517606060834737,0.0009987831115722656,2.9717324163213505e-06,logistic,0.001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.9424815681110994,-0.16573737389341237,-1.2655765962055163,-0.5328827861825641,-1.0623920097992827,-0.793814066838375,0.39480665823666994,1
39,0.399692964553833,0.12810343568399407,0.0008001327514648438,0.00040007688988201597,logistic,1e-05,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.8278024802852811,-0.6235756855576723,-1.59432351872828,-0.23067477876547976,-0.720089729209301,-0.7992932385092029,0.44572698603380273,2
65,4.84049768447876,3.255957516302316,0.0012000560760498046,0.0004012131084522657,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.2964384288477573,-0.38554878393234365,-1.417482349918682,-0.37085079051086217,-0.7537088451045085,-0.8448058396628306,0.4417645244437675,3
51,1.0578405380249023,0.09858795990804109,0.0005999088287353515,0.0004898325669881622,logistic,0.001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.0163112184413152,-0.24482183680694386,-1.4857989531054312,-0.3105945456337986,-1.2994187016007577,-0.8713890511176494,0.5076983938058245,4
70,6.053177118301392,0.8247503090391516,0.0006008625030517578,0.0004906033457182243,tanh,0.001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.3782458616731192,-0.38551817705238023,-1.1866053596821051,-0.3596291037243411,-1.3954713950385103,-0.9410939794340912,0.4700217687860846,5
58,1.518348789215088,0.34420732689624256,0.00039973258972167967,0.000489584377848466,tanh,1e-05,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.7626598018950047,-0.40772106545814635,-2.0429669855057973,-0.2595506718394945,-1.2693973571521964,-0.9484591763701278,0.6484539613427164,6
48,0.6727524757385254,0.1556744577378491,0.0003998279571533203,0.0004896914710992331,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.8462773290238562,-0.5255755443728305,-1.724348107742176,-0.8210470117476995,-1.1537447732397745,-1.0141985532252673,0.40695037476168294,7
69,2.5427775382995605,0.36030001938028816,0.001001453399658203,1.2212990259996126e-06,tanh,0.001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.9652015639018983,-0.27936385333313507,-1.3455972343200984,-0.40385893141112467,-1.112892434338161,-1.0213828034608834,0.6222878300563311,8
43,0.9404088020324707,0.14399697299613504,0.0005999565124511719,0.0004898626035770523,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.7475862804480363,-0.4225627313833899,-2.117899768949235,-1.01578983513537,-1.0083572525090245,-1.0624391736850112,0.5705562704822352,9
59,5.611474847793579,1.4628424128853703,0.0012009143829345703,0.0003986384024379545,tanh,1e-05,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.6819383800067493,-0.2730812982435006,-1.6346307809406835,-0.5567050824176588,-1.271416820890649,-1.083554472499848,0.5712228473109331,10
17,12.242379093170166,5.706513084384922,0.0005978584289550781,0.00048815207244141365,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.2936921612064034,-0.33724035698326144,-1.8587003248862586,-0.42850920962766154,-1.5595855741983191,-1.0955455253803807,0.6094201636237065,11
50,1.9086337089538574,0.4108683475905718,0.0009995460510253905,1.6000711188852805e-06,logistic,0.001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.2425854795061375,-0.6028283811733113,-1.5991779948332245,-0.9285636065694118,-1.2390332361128442,-1.1224377396389857,0.3355271449508748,12
68,1.9938508987426757,0.3494050160471385,0.000800466537475586,0.0004002335634410571,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.3752453891472998,-0.6514757473931145,-1.8549081384508135,-0.9512635272623541,-1.0645603602945861,-1.1794906325096337,0.409537551397589,13
41,3.1711190700531007,1.213393241020467,0.0009996891021728516,2.2006951826504375e-06,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.995739878588748,-0.7116730934428124,-2.388581005424292,-0.2963931313862414,-1.6509934737463199,-1.2086761165176827,0.736537070716833,14
47,8.351296520233154,2.4378428816215365,0.0010029792785644532,4.626549233092183e-06,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.5971573694797583,-0.6501225632291631,-1.8346090513277467,-0.5557293843455653,-1.5765732408049655,-1.24283832183744,0.5311391987842186,15
37,0.4551065444946289,0.163897789015804,0.0009974956512451172,5.14984130859375e-06,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.3208274193805887,-0.8793669050880817,-1.4389445221030164,-0.4347345730137021,-2.1918173798314227,-1.2531381598833622,0.588169006318294,16
53,11.388785886764527,1.0564064243736175,0.0009983539581298827,1.1641078582509711e-06,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.2778899507794805,-0.4586815671779069,-1.7391181308266324,-0.8555083685649538,-2.0151394971270347,-1.2692675028952016,0.5666401276610838,17
64,2.8052358627319336,0.9261370558536003,0.0006004810333251953,0.0004902907647264569,tanh,0.0001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.1281116242168494,-0.5976111897197366,-3.3421921132329184,-0.19329219931957844,-1.2952885226594562,-1.3112991298297076,1.0878998376981321,18
5,4.733477640151977,0.9363124872663267,0.0011992454528808594,0.00040126142937060323,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.7694704083438508,-0.6662701872869986,-2.015044595895405,-0.6367792966308102,-1.5189885558648153,-1.3213106088043758,0.569008206037529,19
44,1.7085872173309327,0.2880161795942816,0.0007999420166015625,0.00039997365170261557,logistic,0.0001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.9494236833582461,-0.6173706592875403,-2.2903701639009446,-0.7801005421995933,-1.025693201688166,-1.3325916500868982,0.6646496199348367,20
