,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
56,0.9148130416870117,0.5141940395223968,0.0007969856262207032,0.000398508118735728,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.3088153482393216,-1.130069561465426,-0.8653016165516533,-1.18184990027277,-1.2301097090404423,-0.9432292271139225,0.3413805001186848,1
42,0.5809317588806152,0.1777720259597276,0.000801849365234375,0.0004009314029703841,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.39335950124777447,-0.5983893301198124,-0.5152142937076339,-3.1336015789380767,-2.2947121733990716,-1.3870553754824737,1.1174790375715116,2
37,0.47791051864624023,0.11219256531261361,0.0010004520416259765,2.4239091924932164e-06,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.5617312535066639,-0.6169694169295897,-1.28865468683973,-3.1377011046761427,-1.6888085681237563,-1.4587730060151762,0.9395715354530421,3
39,0.5107161998748779,0.3607939031284317,0.0004004001617431641,0.0004903881894932576,logistic,1e-05,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.6302063436278735,-1.5915684024600882,-1.333056285697359,-3.132518456301322,-1.1458366739900165,-1.566637232415332,0.8439362000381876,4
47,6.723927593231201,1.7768957477046685,0.0010016441345214843,3.1965877079190007e-06,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.5493667249751565,-0.6103318259682792,-1.828823991368176,-3.0257306287735233,-2.1352378017610425,-1.6298981945692355,0.9434353833062241,5
43,0.9980277061462403,0.2091881185373268,0.0005994319915771484,0.0004894364324961298,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.5912900122309247,-0.8249457027983632,-1.243892813968047,-3.551697295442566,-2.5252263430344093,-1.7474104334948621,1.1226338913774467,6
36,0.21905045509338378,0.05440710318817535,0.001001596450805664,4.167895008737976e-06,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.4217587009784224,-0.779060277142403,-2.572331402178447,-3.4167755960592614,-2.396272009269773,-1.9172395971256613,1.134825168227125,7
48,0.563925313949585,0.09074129279286773,0.0008016586303710938,0.0004008311871329031,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.40190419782034503,-0.713270463425549,-0.4395997193138548,-5.326758548648088,-2.9546260831668953,-1.9672318024749464,1.9296474680636992,8
38,1.214676809310913,0.8346319415826593,0.0005998611450195312,0.0004897857190441152,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.8858917519387629,-0.8217267979889112,-1.3021632505567229,-4.016823437277997,-2.8543678299476176,-1.9761946135420025,1.2578735023626395,9
41,1.8730249881744385,0.46073057465700584,0.0007994174957275391,0.00039970895762655626,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.5392096593968068,-0.7088242081009488,-2.7037981911026856,-4.081886499768136,-1.851798645216214,-1.977103440716958,1.3152922881190103,10
