,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
46,1.2422820568084716,0.33586817361823273,0.0006004810333251953,0.0004902907415388203,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.7914316538014675,-1.1070270802274984,-0.6487796180937161,-0.815183559317212,-1.5106339604515224,-0.9746111743782832,0.3065917492644647,1
64,3.7298445224761965,0.35395141114258677,0.0004002094268798828,0.0004901544952403919,tanh,0.0001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.926404413685628,-0.8571075581178476,-0.5279690492432046,-0.7341361913728796,-2.079978356009986,-1.0251191136859092,0.5445235979404909,2
65,3.905685615539551,2.0929997005381535,0.0010005474090576173,8.609519045480627e-07,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.4303308035201037,-0.615513495046687,-1.2492891327537456,-1.2094023105625464,-1.808442435294281,-1.0625956354354726,0.49240945738155906,3
70,5.55186185836792,0.819092081062005,0.0008003711700439453,0.00040018999897281377,tanh,0.001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.7363292393037534,-1.2261131450179232,-0.40704763001049216,-1.0071157627138851,-1.9591619593704634,-1.0671535472833036,0.5233997021953567,4
38,0.8073836326599121,0.23582479166196454,0.0007992267608642578,0.0003996157523777214,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.6806507753640321,-0.27728019201205084,-0.3230492285881475,-2.2631084326470363,-1.9884456292994677,-1.106506851582147,0.8483300445680797,5
42,0.6337426185607911,0.11761716271388169,0.0008018016815185547,0.0004009059557728798,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.6001281754266289,-2.033113229653665,-0.5338571075638059,-0.7665816337502023,-1.8744480104836179,-1.161625631375584,0.6531521799237213,6
36,0.2654595375061035,0.10868508760533141,0.0008002281188964844,0.00040011515337062895,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.5112046712318343,-1.3035241691155193,-0.8832542946953904,-1.264950276335696,-2.1081909968373975,-1.2142248816431676,0.5316957380300499,7
61,0.9620184421539306,0.2942610891088466,0.0008025169372558594,0.000401264885903788,tanh,0.0001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.3015895788723858,-1.877773423696755,-0.9109536661951887,-1.026858196967579,-1.989271190891289,-1.2212892113246396,0.6325704428568357,8
47,4.824493646621704,0.6841964142477797,0.0007996082305908204,0.0003998076803972148,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.6901114108131151,-0.6596845710419703,-0.5856960387353409,-2.269732379087872,-1.982585844141251,-1.23756204876391,0.7319849618347504,9
58,1.7133934020996093,0.8843477015359693,0.0009987831115722656,4.252681759167346e-06,tanh,1e-05,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.1772362713138307,-0.9967833773590012,-1.5376590985543674,-1.270823902342164,-1.2097565985279282,-1.2384518496194583,0.1752411724223962,10
