,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,1.0268333435058594,0.2188484016329714,0.000800180435180664,0.0004000905976447961,logistic,0.0001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.853993674709964,-1.2586751326848402,-1.2683697703582593,-1.5025504256440323,-3.4516914249272665,-1.6670560856648724,0.9163821987795862,1
46,1.823613166809082,0.34686373431768575,0.0007997512817382813,0.0003998765222151706,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.7480158213169308,-1.4153735579159248,-1.2483589382893416,-1.352047208094182,-2.7198964503449745,-1.6967383951922705,0.5382386280721653,2
41,2.2139034271240234,1.271192916319574,0.00059967041015625,0.0004896294897072017,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.28678882010252,-1.4037291640754634,-2.3064477107193064,-1.6898352142135515,-2.3025225365062547,-1.7978646891234191,0.4339465303998355,3
62,2.391140079498291,0.22906009037891503,0.0010003089904785157,6.843900725558913e-07,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.1744214675364504,-1.2364973189176534,-0.6874429671653693,-0.3741192230157829,-5.5523899765435765,-1.8049741906357668,1.9005320169127091,4
66,0.832588005065918,0.35403976880226307,0.0004008293151855469,0.0004909136712351157,tanh,0.001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.9340845965131938,-1.5348864151688255,-0.8365113939825962,-0.7857985807359251,-6.048966589677424,-2.028049515215593,2.0283339806286858,5
42,0.449904203414917,0.07829432675990745,0.0006001472473144531,0.0004900186472294195,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.1789503302159363,-1.1889912031555454,-1.5157684822304303,-1.3245490318955317,-5.1982279780766945,-2.0812974051148276,1.5632138600515808,6
36,0.1998452663421631,0.04144093756136758,0.0007991790771484375,0.0003995900791410372,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.0015782802801987,-1.2862210980561675,-2.0719144469169075,-1.7699468542641827,-4.34158938513065,-2.0942500129296215,1.1834735242224108,7
38,1.2458823204040528,0.5534479507430928,0.0006014823913574219,0.0004911083237479125,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.4043518218751876,-1.4469329747817046,-4.206452446154006,-0.5519994200488904,-2.4426523037521175,-2.210477793322381,1.217288639684369,8
17,4.925315618515015,3.6542813324856076,0.00040116310119628904,0.0004913237523457018,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.348583545178155,-1.489648421388372,-3.603380867828609,-0.3037319975968575,-4.3152861368684965,-2.212126193772098,1.501234142953981,9
43,1.0998486042022706,0.2401866346823429,0.0006006240844726562,0.0004904077277611369,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.4218647777687012,-0.9883964948326799,-2.939591477434958,-1.0719499937032053,-4.839758880798624,-2.2523123249076336,1.4729299983421007,10
