,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
51,1.130659580230713,0.18349588000611555,0.0007993698120117188,0.00039968595843676045,logistic,0.001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.2535266955102082,-1.193048598955931,-0.5732933238488147,-0.3349964783117329,-1.299851387198173,-0.930943296764972,0.397974504540474,1
59,3.5374053955078124,0.636568402661317,0.0007969856262207032,0.0003984951097048606,tanh,1e-05,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.4962778114746726,-2.440878783781332,-1.0664368644449849,-0.45933628821062716,-0.6039302600832528,-1.0133720015989738,0.7459994645723231,2
70,5.6774900436401365,0.5552362305675217,0.0006008625030517578,0.000490608814483246,tanh,0.001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.7875955569187805,-1.0190945293913989,-0.6593408436907002,-0.3234200114487013,-1.3057393009508476,-1.0190380484800856,0.5071774418707096,3
11,4.147746658325195,1.2717185028999725,0.0009964942932128907,2.1250038104207226e-06,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.8842537864340054,-1.1417518689925035,-0.7703180842908194,-0.4878457005476095,-0.9879903009108117,-1.0544319482351499,0.4695496156884796,4
37,0.42029738426208496,0.09703382283540095,0.0006008148193359375,0.0004905677879897492,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.0525322419647702,-0.6580964309929329,-1.905615545869762,-0.39073278841397124,-1.6603895533925306,-1.1334733121267933,0.5758545781636056,5
65,4.448011445999145,1.8592252332264525,0.0005990982055664063,0.0004891637514258784,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.165878300586903,-1.90860216614162,-1.0794864936195214,-0.3359611665261934,-1.3385817037420185,-1.165701966123251,0.5055078721791215,6
52,3.346564292907715,0.41905083469092613,0.0008007526397705078,0.00040037931199671657,logistic,0.001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.111695165889423,-1.2837680187484983,-1.2606027191670015,-0.5457722630742035,-1.9206772241351513,-1.2245030782028554,0.4388337049967561,7
48,0.5317203998565674,0.10107848146683354,0.0004001140594482422,0.0004900383440687018,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.6558287967484686,-1.0206723746697857,-0.9662563327020609,-0.5588617220822039,-1.9274072739806107,-1.225805300036626,0.4962709859048823,8
38,0.8397911071777344,0.4803103838927781,0.0010000228881835937,2.530383903774567e-06,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.6475037069284723,-0.877675721818741,-1.2779351525077642,-0.7305040831108125,-2.7361140446824437,-1.2539465418096465,0.7721062892554927,9
67,1.368310546875,0.41604442191731755,0.0008002758026123047,0.0004001383949628593,tanh,0.001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.9965231441635185,-1.3221562059802305,-1.4900004733597785,-0.42481820455309044,-2.0589538347922276,-1.258490372569769,0.5407454358474598,10
