,y_train,y_train_pre,y_test,y_test_pre
0,97.8,97.71021742935827,99.9,99.86436020595136
1,99.9,99.93723632191359,97.6,98.08447653435415
2,99.9,99.86127665486217,99.8,99.69964349291617
3,99.7,99.69882346499239,99.9,99.9377297739866
4,100.0,99.86236885234118,99.9,99.94280687574954
5,87.0,87.00161160789312,100.0,99.96906596952925
6,99.9,99.94893854648487,99.4,96.77754629621009
7,95.4,95.39550614768862,65.5,67.14848814118895
8,97.4,97.4096302315099,99.8,99.73773853823684
9,99.4,99.316474452818,99.7,99.82326005941191
10,99.3,99.30472680240504,99.7,99.43903181132913
11,99.9,99.89072169628344,,
12,100.0,99.97442420617864,,
13,97.8,97.81105766616288,,
14,99.9,99.90009443959559,,
15,99.4,99.45177727911931,,
16,99.6,99.60563416326974,,
17,99.8,99.71704551358121,,
18,99.8,99.79601174359301,,
19,92.5,92.49785027699622,,
20,98.9,98.81136540536716,,
21,98.0,98.01467836873064,,
22,99.9,99.86741121771018,,
23,99.3,99.39951612724775,,
24,99.8,99.79430883870566,,
25,99.8,99.78598901256348,,
26,99.9,99.9311561863828,,
27,100.0,99.96540685772115,,
28,87.3,87.29938660508788,,
29,96.8,96.78764150907978,,
30,99.9,99.90971614895889,,
31,99.7,99.82041107079452,,
32,99.8,99.82548652885035,,
33,99.8,99.83104745982436,,
34,97.9,98.0537796663273,,
35,96.9,96.89379368558735,,
36,99.9,99.87248824330155,,
37,99.9,99.89497429280897,,
38,100.0,100.0114330291633,,
39,99.5,99.51140954432114,,
40,99.9,99.9413039232076,,
41,99.9,99.88962870162473,,
42,99.5,99.49584908142963,,
