,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.89513443197914,87.0,89.99016267840088
1,99.9,99.91542808047099,99.9,100.19816885693987
2,92.5,92.50042036730456,99.8,99.86650798482798
3,97.6,97.59749639764514,99.8,99.80392638818235
4,99.9,99.89257473141244,97.8,97.11063964942029
5,99.3,99.28874990075231,99.4,99.4466650246631
6,99.5,99.50074322283852,99.7,99.9899086004258
7,100.0,99.99556326291189,99.8,100.0477205790895
8,100.0,99.983531571007,99.4,99.52611220817674
9,99.8,99.83526179541195,99.8,99.65568382422147
10,99.7,99.7075144192455,99.9,99.68252767408246
11,99.9,99.90370719590304,,
12,96.8,96.80030876125105,,
13,99.9,99.9019813212531,,
14,99.8,99.78558573121062,,
15,96.9,96.90337758465809,,
16,99.6,99.60602984805085,,
17,99.4,99.39845852263143,,
18,99.9,99.91380241342837,,
19,99.9,99.88232367759493,,
20,100.0,99.99563249613817,,
21,99.9,99.90115591859974,,
22,99.3,99.3035204186151,,
23,87.3,87.29950411986637,,
24,97.4,97.39665335992173,,
25,65.5,65.50017040310269,,
26,100.0,100.00236692582784,,
27,98.9,98.91325057199462,,
28,99.8,99.80453087816957,,
29,99.9,99.91065465121231,,
30,99.9,99.8650265989108,,
31,99.7,99.68241784604322,,
32,98.0,97.99954730623885,,
33,97.9,97.90630468026986,,
34,99.5,99.497456085065,,
35,99.9,99.89948624299105,,
36,99.9,99.91877439154972,,
37,97.8,97.7882613547639,,
38,95.4,95.39984294365071,,
39,100.0,100.00410910409984,,
40,99.8,99.79197990397368,,
41,99.7,99.71585870320595,,
42,99.9,99.89253425469231,,
