,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.9528492031806,100.0,99.921027982966
1,99.8,99.81892225201527,99.8,99.81731611157205
2,99.9,99.90966984728841,65.5,92.25085885950348
3,98.9,98.90241689488234,99.7,99.87660438173076
4,99.8,99.78886882203768,99.9,99.95773370636941
5,99.3,99.2916599884325,98.0,98.7103314070976
6,96.9,96.89976300836142,99.4,99.48783679565652
7,99.9,99.87622747510993,99.5,99.77554025885084
8,99.7,99.68369982051226,87.0,95.32713789859976
9,97.8,97.79712434941011,100.0,99.88571408398958
10,99.5,99.50847637710176,99.8,99.78821185722698
11,99.9,99.89135461341262,,
12,97.9,97.90445253280802,,
13,99.9,99.88991116627132,,
14,99.9,99.93184089289043,,
15,97.4,97.40076090626589,,
16,100.0,99.97659091315307,,
17,99.7,99.69646224445015,,
18,99.9,99.86803383956259,,
19,87.3,87.29897638271076,,
20,99.9,99.87248200070142,,
21,99.4,99.39893083156771,,
22,99.9,99.87469558674499,,
23,92.5,92.50070180568854,,
24,99.8,99.8171664341461,,
25,99.6,99.60530082601856,,
26,97.6,97.6006239102834,,
27,99.8,99.80440028449397,,
28,99.8,99.81959841843086,,
29,97.8,97.79910684453684,,
30,100.0,99.97769958154502,,
31,99.4,99.40430129435752,,
32,99.9,99.92483090039016,,
33,99.9,99.87775798980532,,
34,99.7,99.70311047127714,,
35,99.3,99.29635320821264,,
36,99.8,99.83370576320242,,
37,99.9,99.88701528751722,,
38,100.0,99.98766865740477,,
39,96.8,96.79911548995116,,
40,99.9,99.91303205287987,,
41,95.4,95.39910921036684,,
42,99.9,99.91546754651118,,
