,y_train,y_train_pre,y_test,y_test_pre
0,96.8,96.79624277589834,99.7,99.85846891513846
1,99.9,99.85859752651005,99.4,99.2702195908506
2,99.8,99.81679805363,99.9,99.87994635775036
3,99.5,99.49693136667467,100.0,99.99803256411917
4,99.9,99.87493992078687,99.9,99.59086319545627
5,99.3,99.33991586414817,100.0,99.87416147337943
6,99.4,99.40532222162702,99.9,99.98397921548583
7,99.3,99.30727676041859,99.6,99.71258121867753
8,99.8,99.7921958030457,95.4,94.83125666096231
9,97.6,97.59899372970246,99.9,99.92414174596142
10,99.9,99.83102465517636,99.9,100.01508943214246
11,99.9,99.86743591835524,,
12,87.3,87.29845986959718,,
13,100.0,100.00224426177721,,
14,97.9,97.90216521060363,,
15,100.0,100.00188462235438,,
16,97.8,97.79971635965587,,
17,99.8,99.76820784592093,,
18,99.8,99.77586680092152,,
19,98.9,98.88629384178667,,
20,100.0,99.96883285841216,,
21,97.8,97.79631804187942,,
22,99.7,99.80070260005913,,
23,99.9,99.91482599187346,,
24,99.8,99.84075936689791,,
25,99.9,99.90414258765331,,
26,97.4,97.40221194843174,,
27,99.7,99.84127512398643,,
28,92.5,92.50131749611404,,
29,99.8,99.80375553775515,,
30,99.9,99.90844200642663,,
31,99.9,99.89375039314471,,
32,87.0,87.00011328900014,,
33,99.9,99.9176999111168,,
34,99.9,99.88818351177807,,
35,65.5,65.50008495505561,,
36,99.8,99.81148131970687,,
37,99.8,99.71697851603275,,
38,99.4,99.39692769457208,,
39,96.9,96.90503638129678,,
40,99.5,99.50080578535193,,
41,98.0,98.00050671972461,,
42,99.7,99.66640082387877,,
