,y_train,y_train_pre,y_test,y_test_pre
0,99.8,99.9035002733548,99.9,99.77192990278245
1,100.0,99.90496255437903,99.8,99.90507707867376
2,65.5,65.49952357705617,99.7,99.90723794093365
3,97.8,97.78655315368525,98.0,96.56336720621982
4,99.8,99.86123231573936,99.9,99.91848442462161
5,100.0,99.91704425682049,99.9,99.63680298327145
6,95.4,95.40360794745591,98.9,99.0009151651705
7,99.7,99.68841370398374,99.9,99.78540103920368
8,99.9,99.93962767865507,99.8,99.72665558240232
9,99.9,99.92302757279165,99.9,99.8069896210345
10,100.0,99.91733005947212,99.4,99.53487577866625
11,99.8,99.78564153165748,,
12,96.9,96.8975873935273,,
13,99.9,99.8932567401486,,
14,99.3,99.30371396953949,,
15,99.7,99.90536367759724,,
16,99.9,99.8966032826146,,
17,99.5,99.50547462281547,,
18,99.9,99.91780135116268,,
19,99.4,99.39611095052018,,
20,99.5,99.49905696420096,,
21,100.0,99.91831835483283,,
22,99.4,99.37767889103743,,
23,99.9,99.88695560737548,,
24,99.9,99.91678597764496,,
25,92.5,92.49832007501064,,
26,96.8,96.793236132751,,
27,99.9,99.9185786893241,,
28,97.4,97.4099449681931,,
29,99.9,99.8991351324698,,
30,99.9,99.9136188324637,,
31,97.6,97.60001574460301,,
32,99.8,99.76500905872787,,
33,99.7,99.71643571251471,,
34,99.6,99.62542410740542,,
35,99.8,99.81374534195518,,
36,99.3,99.3033658569227,,
37,100.0,99.91842137744752,,
38,99.8,99.75906839536891,,
39,87.0,87.00261157392517,,
40,87.3,87.30004299293653,,
41,97.8,97.79685549074871,,
42,97.9,97.92035880550121,,
