,y_train,y_train_pre,y_test,y_test_pre
0,99.8,99.79422536187714,99.9,99.77354002010301
1,99.6,99.6113067220253,99.5,98.95848844312606
2,99.7,99.69753414994359,100.0,100.00348947641812
3,99.9,99.85831717792611,99.8,99.88009436537955
4,99.5,99.50985176767658,99.7,99.0674256181615
5,87.3,87.30012559417328,97.4,98.13785046769796
6,99.9,99.89078162731987,99.9,99.75852796576397
7,99.7,99.7024531406588,99.9,99.94318685946851
8,96.9,96.90236376587887,99.8,99.66148653343137
9,98.9,98.89175931070407,99.9,99.89315739532915
10,99.4,99.39475666332844,99.3,99.3759966324369
11,97.9,97.92108735895518,,
12,95.4,95.40103742937255,,
13,99.8,99.79914315097132,,
14,100.0,99.9922292390206,,
15,99.9,99.8955981789577,,
16,99.9,99.88136221909211,,
17,99.9,99.88762371504312,,
18,96.8,96.80364080119053,,
19,97.8,97.79235356140968,,
20,87.0,86.99974871364542,,
21,98.0,98.00052963618073,,
22,97.8,97.78440772342968,,
23,99.8,99.83335299336511,,
24,100.0,100.01215384547358,,
25,99.9,99.91349558252878,,
26,65.5,65.50088962093703,,
27,99.3,99.30537079715474,,
28,99.4,99.39017711919233,,
29,100.0,99.97881706064554,,
30,99.4,99.38978070256168,,
31,99.7,99.68815407051984,,
32,99.8,99.79963557255898,,
33,99.9,99.91075347690115,,
34,99.9,99.9276762043143,,
35,99.8,99.79810777831632,,
36,99.9,99.90010528220652,,
37,99.8,99.81655853868303,,
38,99.9,99.91012615478826,,
39,100.0,99.99630178074851,,
40,92.5,92.49834227198747,,
41,99.9,99.91939614371779,,
42,97.6,97.598261831815,,
