,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.8550569724822,99.5,99.05857549661224
1,99.4,99.4000909512963,87.0,88.70390743898659
2,87.3,87.29956359687918,99.4,98.98857738591322
3,92.5,92.49995058150124,99.9,99.78748972652636
4,99.9,99.85647537504185,99.9,99.83187744350778
5,98.0,98.00054546067494,99.8,99.79759751197442
6,99.9,99.8968952274422,99.9,99.8715416705221
7,97.4,97.40303332180426,99.9,99.88340442135244
8,99.3,99.31153772603408,100.0,99.95635871719111
9,97.9,97.8987203460728,98.9,98.10897532816509
10,65.5,65.50018595174073,97.6,98.2359260941741
11,99.8,99.79028184954925,,
12,99.9,99.89745793301836,,
13,99.9,99.93309343159521,,
14,97.8,97.80228725838236,,
15,99.9,99.90580460920282,,
16,100.0,100.05724315903439,,
17,99.8,99.70471363970807,,
18,96.8,96.79981544523318,,
19,99.7,99.67827168081085,,
20,100.0,99.94001855468022,,
21,99.3,99.31535429188952,,
22,99.7,99.79148916644326,,
23,99.7,99.70369489252786,,
24,100.0,99.89944920985931,,
25,95.4,95.40075855765701,,
26,99.8,99.81814410941891,,
27,99.9,99.88653558219136,,
28,99.5,99.49446722849447,,
29,99.8,99.81695580690783,,
30,99.9,99.9137264998519,,
31,97.8,97.80196152806712,,
32,96.9,96.89708833831523,,
33,99.8,99.75325026393865,,
34,99.9,99.87386631203682,,
35,99.7,99.83259640570073,,
36,99.9,99.89278064218746,,
37,99.9,99.88588525021136,,
38,99.6,99.60980927163357,,
39,99.4,99.40448155715443,,
40,99.8,99.8334356359922,,
41,99.8,99.85008487846483,,
42,100.0,99.99435836244682,,
