,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19,0.006602573394775391,0.0004916735756763091,0.0008000850677490235,0.0004000479440455683,identity,1e-05,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.898327331340445,-3.223750203670558,-2.0191011750041628,-12.21372338259037,-2.2720000731387167,-4.32538043314885,3.971534346544813,1
1,0.006802940368652343,0.0019392855172341245,0.0004002571105957031,0.0004902129362053816,relu,1e-05,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.8983711358760493,-3.223717778010584,-2.0190948002770113,-12.21374313276877,-2.2719832300904046,-4.325382015404564,3.971541119249215,2
25,0.006400108337402344,0.0004882442750938326,0.0005999565124511719,0.0004898639032178945,identity,0.0001,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.8983233234399461,-3.2237518554103928,-2.0190997841669702,-12.213739515792419,-2.2719996480191047,-4.325382825365766,3.9715413590792075,3
7,0.010203790664672852,0.003711093973598734,0.0007992744445800781,0.0003996384882022173,relu,0.0001,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.8983698594071812,-3.2237242728188007,-2.0190979725256253,-12.213740622316209,-2.2719876201797367,-4.325384069449511,3.971539095291721,4
31,0.15543570518493652,0.09327720891076054,0.0004004955291748047,0.0004905069371384375,identity,0.001,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.8983270686678275,-3.2237870466467378,-2.0190779250232165,-12.213606949547488,-2.272123514841762,-4.325384500945406,3.971476018528079,5
32,0.1108248233795166,0.12141151425145724,0.0006005764007568359,0.0004903705793479951,identity,0.001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.8983904821538764,-3.2237516879680244,-2.019131192183024,-12.213644865761543,-2.2720134916336656,-4.325386343940027,3.9714904816970136,6
3,0.012202262878417969,0.0011670797373445894,0.00020031929016113282,0.0004006385803222656,relu,1e-05,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.8983525230987797,-3.2237500684178757,-2.0191007728033874,-12.213740576124724,-2.2719947968270113,-4.325387747454355,3.971538697403267,7
9,0.01460404396057129,0.003006438299108127,0.0004004001617431641,0.0004903883285914136,relu,0.0001,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.898354189220185,-3.223751414174281,-2.0191021633487356,-12.213738825598865,-2.2719966890872425,-4.325388656285861,3.971537366554481,8
0,0.004599952697753906,0.0004906811586535628,0.00020012855529785156,0.0004002571105957031,relu,1e-05,"(10,)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.8983692471405615,-3.2237499179086826,-2.0191000089014377,-12.213741461079062,-2.2719951669671374,-4.325391160399376,3.9715370637109624,9
34,0.012401533126831055,0.0010211634395200495,0.0006000995635986328,0.0004899794507158651,identity,0.001,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.8983675538881326,-3.2237528350044315,-2.0190995426322904,-12.213739794192348,-2.271996668117353,-4.325391278766911,3.9715363455952923,10
