,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4,0.05201258659362793,0.008075773123934123,0.0008000373840332031,0.0004000191609526189,relu,1e-05,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.9280522102780346,-0.7495769830346493,-4.918394114632863,-10.527758398145824,-3.0121643758536765,-4.427189216389009,3.3236355213771813,1
60,0.01900453567504883,0.009861981788445646,0.0010000228881835937,1.248912892695312e-06,tanh,0.0001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.8952930449456304,-0.6912714874736424,-4.915233416040338,-10.512257717875816,-3.1483689952767104,-4.432484932322427,3.3228082671378045,2
54,0.01260528564453125,0.003721626763356478,0.0004001140594482422,0.000490037694480031,tanh,1e-05,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.8963201857778453,-0.6912413222811514,-4.9152761473468844,-10.512241041207318,-3.150272519354346,-4.433070243193509,3.3225681193334275,3
57,0.016203594207763673,0.004071306029542807,0.0008006095886230469,0.0004003050641120878,tanh,1e-05,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.892245209748049,-0.7287321156281623,-4.907900779597025,-10.528997867615924,-3.1458088402228195,-4.440736962562395,3.320807384181527,4
63,0.06041364669799805,0.09132261965116328,0.000200653076171875,0.00040130615234375007,tanh,0.0001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.8921690808730873,-0.7287395901503257,-4.907858379183085,-10.529333298775711,-3.1457836453187,-4.440776798860182,3.320936579524383,5
15,0.04801192283630371,0.018840937037128174,0.0007997989654541015,0.00039990080111295437,relu,0.001,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.930192820379387,-0.7493794380733334,-4.916512527612724,-10.528196879782366,-3.1451127687966727,-4.453878886928896,3.3126778627489557,6
3,0.04101018905639649,0.021979433752998535,0.00019969940185546876,0.0003993988037109375,relu,1e-05,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.930219800420121,-0.7497212865818177,-4.918551120946202,-10.528374807378682,-3.1444520142084373,-4.454263805907052,3.3127734455264792,7
16,0.05721406936645508,0.01656156718013371,0.0007997035980224609,0.0003998555058478138,relu,0.001,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.928207019856537,-0.7495488142641926,-4.918231128567173,-10.527981795208788,-3.149989775262364,-4.454791706631811,3.312407213107602,8
38,0.06381597518920898,0.03264138683934879,0.0003998279571533203,0.0004896877100906135,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.9297459545655973,-0.7548307300504079,-4.9170139290001815,-10.529621969924804,-3.1572796170707362,-4.457698440122345,3.31107786866607,9
66,0.13283038139343262,0.0746127758246354,0.0006012439727783204,0.0004909171449549006,tanh,0.001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.9273265013057213,-0.7557058738058758,-4.91687297081516,-10.530759349111822,-3.160270787865381,-4.458187096580792,3.311284180043391,10
69,0.29146533012390136,0.19816473580315982,0.00040035247802734376,0.000490329852885035,tanh,0.001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.928692606282839,-0.7514268353493152,-4.916140894731629,-10.529636895564575,-3.168267365583199,-4.458832919502312,3.311058447079976,11
41,0.38808865547180177,0.3171987081909435,0.0007991313934326172,0.00039956695929853093,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.9295976547343434,-0.7551998777119656,-4.92276110961157,-10.529335978514979,-3.157637075680101,-4.458906339250591,3.3110362594009524,12
48,0.2570582389831543,0.028319115753948403,0.0006001472473144531,0.0004900189720364875,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.926832449309621,-0.7556514470093498,-4.914883849834076,-10.532587493255647,-3.165200878641853,-4.4590312236101095,3.311571807847446,13
47,0.637144947052002,0.4447250806000726,0.00020008087158203126,0.0004001617431640625,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.929458553712363,-0.7540776335257644,-4.9162408504741375,-10.53101800050848,-3.1671072842447265,-4.4595804644930945,3.310993919525689,14
50,0.2596598148345947,0.05191220984590027,0.0003993988037109375,0.0004891616364849067,logistic,0.001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.9275655869818347,-0.757061248225544,-4.913535035176541,-10.532422744460826,-3.1674804930696383,-4.459613021582877,3.3109131239646583,15
67,0.19024257659912108,0.008751602337912816,0.0007998466491699219,0.00039992544240266846,tanh,0.001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.929201771648351,-0.7555075387360239,-4.916500139350082,-10.53012079633416,-3.167911456156906,-4.459848340445104,3.310312950792681,16
39,0.0868180274963379,0.08221359779561176,0.000800323486328125,0.0004001630784422467,logistic,1e-05,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.929376817216225,-0.7531906623233713,-4.917035405748916,-10.529623173639722,-3.1702634381296475,-4.459897899411576,3.310464317057554,17
45,0.15403528213500978,0.1594311081894518,0.0006002902984619141,0.0004901351231599204,logistic,0.0001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.929450830051203,-0.7537702755063687,-4.916809169217159,-10.529614242012352,-3.1704889574751127,-4.460026694852439,3.310300588209526,18
71,1.3131001949310304,0.705979601929363,0.00020208358764648438,0.00040416717529296876,tanh,0.001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.9288755301759943,-0.7508153172656724,-4.923023799425721,-10.529539120800688,-3.1687194575696873,-4.460194645047553,3.311298675151943,19
64,0.13703126907348634,0.055315212252036235,0.0006002902984619141,0.0004901356798395842,tanh,0.0001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.929249679188414,-0.7541544158280549,-4.91779595152811,-10.529578895679919,-3.171088766022543,-4.460373541649409,3.310200737535914,20
61,0.09462127685546876,0.07493267562762021,0.00040030479431152344,0.0004902722235421515,tanh,0.0001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.929687044855685,-0.7546264125697181,-4.917222522592446,-10.529694562749697,-3.171268568357209,-4.460499822224952,3.3100671635826457,21
65,0.2352541446685791,0.07876719306614777,0.0009988307952880859,6.843900725558913e-07,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.9287936919033513,-0.7505387046913015,-4.92315086271565,-10.529608649968361,-3.170593695881976,-4.460537121032128,3.311251150829775,22
51,0.6017356395721436,0.05396662534625828,0.0004006862640380859,0.0004907385917081979,logistic,0.001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.929046211416071,-0.7532492298427459,-4.921127645932699,-10.53113095418086,-3.168243923556347,-4.460559592985744,3.311305565447105,23
42,0.09542217254638671,0.03734238856493811,0.0005994319915771484,0.0007995011675239655,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.9292564277484123,-0.7542632604958225,-4.9168724731258475,-10.532198637083942,-3.170465771905467,-4.460611314071898,3.3111594968623215,24
59,0.22565155029296874,0.0741425100630817,0.0007998466491699219,0.0003999254424026684,tanh,1e-05,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.9288928908752165,-0.7507924865341954,-4.9231895034728455,-10.529581069777782,-3.1709162564754485,-4.460674441427097,3.3111509436979443,25
56,0.11842761039733887,0.08786650220979564,0.0004002094268798828,0.0004901544488522248,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.9288231075007363,-0.7507773999430514,-4.923147632617688,-10.529634434333538,-3.1710564971088675,-4.460687814300776,3.3111682487347696,26
70,0.6111380577087402,0.24190020421494482,0.0001998424530029297,0.0003996849060058594,tanh,0.001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.9285138991436503,-0.7509000092935464,-4.922917824055549,-10.529941515292156,-3.171257431657714,-4.460706135888524,3.311259888422785,27
