,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
32,0.03461270332336426,0.048712940151899566,0.000799560546875,0.0003997852499393675,identity,0.001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.42369509595937,-2.665407997836026,-3.6063325910927433,-11.114997939987584,-2.6956375684511946,-4.501214238665383,3.3313458381031897,1
20,0.010202789306640625,0.0007451059875331642,0.0008002281188964844,0.00040013970190717175,identity,1e-05,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.4236858156900487,-2.665380920017759,-3.606325998585564,-11.115122831979418,-2.6956236820538018,-4.501227849665319,3.3314014294969665,2
29,0.08861794471740722,0.023126822930983244,0.00100250244140625,3.806940776102462e-06,identity,0.0001,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.42368488505695,-2.6653732158409684,-3.6063373222525636,-11.115117419038661,-2.695627790329357,-4.5012281265037,3.3313991917067005,3
23,0.09222049713134765,0.026184430828291673,0.0007999420166015625,0.0003999815818033002,identity,1e-05,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.4236859579637384,-2.665374156784474,-3.606338233619395,-11.115116411798654,-2.6956258742028085,-4.501228126873814,3.331398712987022,4
26,0.011804533004760743,0.001164213447420403,0.0006018638610839844,0.0004914229387337581,identity,0.0001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.4236859690925927,-2.6653833717771733,-3.606325399633722,-11.11512175120767,-2.695624940278258,-4.501228286397883,3.331400606797201,5
18,0.006399297714233398,0.0004886091656712422,0.0006001472473144531,0.0004900408496169377,identity,1e-05,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.423678467833599,-2.6653722514291576,-3.6063353951424455,-11.115120318455354,-2.6956369095710233,-4.501228668486315,3.3314003646620196,6
28,0.019805240631103515,0.002038597323226416,0.001001739501953125,3.2815266674204355e-06,identity,0.0001,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.423687551953139,-2.6653828903848074,-3.6063297588754484,-11.115112567992524,-2.6956315191282987,-4.5012288576668436,3.33139586876729,7
35,0.08181838989257813,0.023266380073196993,0.0004002571105957031,0.0004902139798135515,identity,0.001,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.42367339418087,-2.665371123260899,-3.606328430570415,-11.115131788114065,-2.6956467992633737,-4.501230307077924,3.331404978151178,8
22,0.021807241439819335,0.003918538530702075,0.0007987022399902344,0.00039935967450445165,identity,1e-05,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.423684552557362,-2.6653836664956367,-3.60633382343491,-11.115119871759944,-2.6956301660105226,-4.501230416051675,3.331398985697528,9
24,0.0066013336181640625,0.0004885199594752803,0.0003996849060058594,0.0004895232793435472,identity,0.0001,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.423672923472444,-2.665388708748441,-3.6063332399277304,-11.115117374404065,-2.6956438472678066,-4.501231218764097,3.331397437121968,10
19,0.009003353118896485,0.0020968750182612786,0.0010027885437011719,2.981662407086083e-06,identity,1e-05,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.423682630917651,-2.6653823494109554,-3.6063348455228263,-11.115122088882543,-2.695640215888272,-4.501232426124449,3.3313991065707915,11
25,0.009201717376708985,0.0015967872580134833,0.0008003711700439453,0.00040020764008587555,identity,0.0001,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.4236813906966734,-2.6653840425543134,-3.6063347463434057,-11.11512094687266,-2.695642034511558,-4.5012326321957215,3.33139842939001,12
33,0.017606401443481447,0.008524504916271726,0.00039930343627929686,0.000489044858958817,identity,0.001,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.4236767653451396,-2.6653852232918087,-3.606331891901037,-11.115113238468458,-2.69565676451675,-4.501232776704638,3.3313943720796444,13
