,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
57,0.0050008296966552734,0.0010968027605930228,0.0005995750427246094,0.000489551839373387,tanh,1e-05,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.001879926908434,-11.14113904207151,-1.7707941484276901,-4.2163665458862765,-2.359392812006131,-4.2979144950600086,3.5285223697467267,1
63,0.0046025276184082035,0.0004910603149325661,0.00040044784545898435,0.0004904465377067965,tanh,0.0001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.0019127351613744,-11.141129802548516,-1.7708202397884933,-4.216366425866177,-2.3593883907097974,-4.297923518814871,3.528511265266366,2
12,0.0388094425201416,0.06111546808481294,0.0005998611450195312,0.0004897848602161583,relu,0.001,"(10,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.603541759196108,-10.93189008203527,-2.7426032363113726,-4.013926237514691,-2.184200930553923,-4.495232449122273,3.2757682047555505,3
13,0.09962191581726074,0.10949529417329028,0.00020008087158203126,0.0004001617431640625,relu,0.001,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.6035738278707274,-10.937232397755974,-2.742444073629272,-4.013918916797731,-2.184201152123983,-4.496274073635537,3.277881197176356,4
35,0.05601415634155273,0.02105725428867415,0.0007997989654541015,0.0003998996639609502,identity,0.001,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.6035178412694204,-10.937261164874421,-2.7425933786957124,-4.013926917457116,-2.1842018695069396,-4.496300234360722,3.27788265492305,5
30,0.08481988906860352,0.05132786293476586,0.0005997180938720703,0.0004896681523801292,identity,0.001,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.6036126339504246,-10.937245688147799,-2.742583721436388,-4.013915771796745,-2.1841550630322626,-4.496302575672725,3.277873590061216,6
1,0.004802083969116211,0.00040035253482071254,0.0010009288787841796,5.519789172549356e-07,relu,1e-05,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.6035320390769154,-10.93725316489864,-2.742602287335388,-4.013924909991705,-2.1842056753251384,-4.496303615325557,3.2778764402371454,7
8,0.010803318023681641,0.001327208091017398,0.0005994796752929688,0.0004894731129544958,relu,0.0001,"(100,)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.6035322323442287,-10.937256851187902,-2.7426009630756902,-4.013925393879534,-2.184203004896646,-4.496303689076799,3.2778783707934624,8
20,0.007400894165039062,0.0010199642292412232,0.00019989013671875,0.0003997802734375,identity,1e-05,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.6035332044443127,-10.937252470774848,-2.742607437225689,-4.013925961745448,-2.1842008702841524,-4.49630398889489,3.2778761287212768,9
33,0.00880274772644043,0.0011675860458609732,0.00020012855529785156,0.0004002571105957031,identity,0.001,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.603531878843391,-10.937253326807037,-2.7426045250900373,-4.013926042029038,-2.184205188212405,-4.496304192196382,3.2778763183265123,10
29,0.06641597747802734,0.02315525714771356,0.0007998943328857422,0.00039994842782084593,identity,0.0001,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.6035313423161788,-10.937253454813316,-2.742606477884154,-4.013925841759012,-2.1842055992103435,-4.496304543196601,3.2778761695552583,11
26,0.008402681350708008,0.0033237208813461355,0.00020022392272949218,0.0004004478454589843,identity,0.0001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.6035371344138016,-10.937250745644029,-2.742609723373763,-4.013926409123157,-2.184199914114442,-4.496304785333839,3.2778748739907932,12
27,0.008401203155517577,0.0004894536674510229,0.00019993782043457032,0.0003998756408691407,identity,0.0001,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.6035326104295793,-10.937252783434571,-2.7426069347768065,-4.013925530640702,-2.184206083964185,-4.4963047886491685,3.277875651137838,13
21,0.00860285758972168,0.0004895907496745865,0.0006000518798828125,0.0004899405248762635,identity,1e-05,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.6035327294461665,-10.937252723019183,-2.7426071854009746,-4.013925479682777,-2.1842061736202494,-4.49630485823387,3.277875575684376,14
