,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7,0.011403322219848633,0.005852727307595493,0.00020008087158203126,0.0004001617431640626,relu,0.0001,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.3308245587610723,-11.622054349488835,-2.504743399606969,-1.2000583542874925,-0.8471475118314644,-3.900965634795167,3.962585357637765,1
1,0.012202787399291991,0.008659132090249244,0.0004000663757324219,0.0004899792418945042,relu,1e-05,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.3308776332376113,-11.62205884868057,-2.504739831482488,-1.2000525278388454,-0.8471114471422829,-3.9009680576763595,3.962592188242626,2
14,0.053812170028686525,0.08113445697782071,0.0006008148193359375,0.0004905696651240541,relu,0.001,"(100,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.7831581463192627,-11.595493201671284,-2.504714751876823,-1.199616444894186,-2.4169479821845297,-4.099986105389218,3.786985996467925,3
8,0.01300349235534668,0.0046046646102417465,0.00019969940185546876,0.0003993988037109375,relu,0.0001,"(100,)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.783173750969541,-11.622060446071409,-2.5047394975615873,-1.1996631688104826,-2.4169851956174653,-4.105324411806096,3.7974894763369,4
2,0.011201715469360352,0.0025616859155942907,0.0004001617431640625,0.000490096065864152,relu,1e-05,"(100,)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.7831768228307268,-11.622059484445595,-2.504741295144286,-1.1996606851536495,-2.4169887393423646,-4.105325405383324,3.797488795188667,5
31,0.18784093856811523,0.04058963382707346,0.0004002571105957031,0.000490213423222804,identity,0.001,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.7830550180267117,-11.621966927715794,-2.5047139518962016,-1.200067303343845,-2.416991043117664,-4.105358848820044,3.7974005143057448,6
32,0.051212120056152347,0.05584160094915239,0.0006005287170410157,0.0004903298065134578,identity,0.001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.7830731757676346,-11.621976383569251,-2.504851856341658,-1.1999743398902818,-2.416931523736237,-4.105361455861013,3.7974108857118907,7
26,0.009600162506103516,0.0008024621543613325,0.0005990982055664063,0.0004891718392476654,identity,0.0001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.783157281086846,-11.62206366629486,-2.5047216586198546,-1.200021108061739,-2.4169791814494963,-4.105388579102559,3.7974391633853095,8
20,0.008403205871582031,0.0007974413783669338,0.0005996227264404297,0.000489591423077021,identity,1e-05,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.7831652441764376,-11.622059342716458,-2.504724524192547,-1.2000301791304115,-2.416983935755529,-4.105392645194277,3.7974348448539295,9
12,0.015403175354003906,0.019818382831058405,0.00040063858032226565,0.0004906808806232339,relu,0.001,"(10,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.7831765556568824,-11.622042794468761,-2.5047411957784638,-1.2000434283358477,-2.4169887146701194,-4.1053985377820155,3.7974236482350063,10
18,0.007401657104492187,0.0004906026505318628,0.0006012439727783204,0.0004909142733483061,identity,1e-05,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.7831753872335714,-11.622058482267057,-2.504739507456506,-1.200048773166098,-2.4169850962212283,-4.105401449268892,3.7974295863541503,11
19,0.0078013896942138675,0.000977840748841804,0.0014006614685058594,0.0007995611867146807,identity,1e-05,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.7831786185573835,-11.622059804347609,-2.5047399029017163,-1.2000450134023557,-2.4169872686445455,-4.105402121570722,3.7974302335081873,12
6,0.005000638961791992,0.000632410022904778,0.0006000995635986328,0.0004899795203229657,relu,0.0001,"(10,)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.7831777551671615,-11.622055969948459,-2.5047395860244177,-1.2000505574935096,-2.4169868006266646,-4.105402133852042,3.797427995657829,13
21,0.010600614547729491,0.0016266446235865966,0.0005997657775878906,0.0004897072716630636,identity,1e-05,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.7831752331543274,-11.622058793169758,-2.5047398969210852,-1.2000525861562634,-2.416988860635451,-4.105403074007377,3.7974287691330426,14
