,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12,0.05161328315734863,0.043601592032000806,0.0008007526397705078,0.0004003768416429549,relu,0.001,"(10,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.363695270461975,-1.9439212636725405,-3.4489699859991716,-3.8985852889037083,-1.5631985033120754,-2.643674062469894,0.8898059617713105,1
15,0.02520594596862793,0.022959814564887826,0.0006006717681884766,0.0004904473026551508,relu,0.001,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.363896721276701,-1.943890268426995,-3.45017420601162,-3.896661545259583,-1.6617058594464353,-2.663265720084267,0.8661102954150124,2
33,0.276662015914917,0.1020710374225163,0.0004002094268798828,0.0004901544952403919,identity,0.001,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.363638623868863,-1.9438842361795166,-3.4502174966486083,-3.898499811862541,-1.6617447190643535,-2.6635969775247768,0.8666517458733948,3
35,0.8051831722259521,0.681799484516342,0.0003990650177001953,0.000488753537412727,identity,0.001,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.3637806887886073,-1.9438830421325255,-3.4501433749146853,-3.8985595657321865,-1.6617256984662716,-2.6636184740068556,0.8666500842670185,4
30,0.17203893661499023,0.07338392918913725,0.00059967041015625,0.0004896291414227931,identity,0.001,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.363824392909224,-1.9438934996631365,-3.450150552728918,-3.8985889589526144,-1.6616617059185914,-2.6636238220344968,0.8666697992056864,5
34,0.11962804794311524,0.1289821824255535,0.0007999897003173828,0.0003999954008360223,identity,0.001,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.363833254432644,-1.9438969389777212,-3.4501570665686083,-3.8985783783444767,-1.6616927496337581,-2.6636316775914417,0.8666596038883252,6
19,0.007802009582519531,0.0019379185813581878,0.0004001617431640625,0.0004900993830021398,identity,1e-05,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.3638467359256072,-1.9438964932574545,-3.4502007374849786,-3.8985904624646435,-1.6616640606850765,-2.663639697963552,0.8666767492142099,7
25,0.007201433181762695,0.0009795216596629429,0.000203704833984375,0.00040740966796875,identity,0.0001,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.363847251205804,-1.9438959950671764,-3.4502005135246567,-3.8985901278758694,-1.6616651809416552,-2.663639813723033,0.8666764012790411,8
28,0.014003515243530273,0.0008963366315165007,0.0008010387420654297,0.00040052131184238794,identity,0.0001,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.3638281496748115,-1.9438986660892268,-3.450203405480173,-3.8985920830573337,-1.6616815566530971,-2.663640772190928,0.8666745748912281,9
22,0.015405559539794922,0.0010200592346783545,0.0005994319915771484,0.0004894361769868424,identity,1e-05,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.3638293839735818,-1.943898840289303,-3.450202855756587,-3.898592223209167,-1.6616808465308248,-2.6636408299518926,0.8666745649142223,10
