,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,0.019203853607177735,0.016463768609191933,0.0004001140594482422,0.0004900377872784653,relu,0.001,"(100,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-10.605212450648658,-3.3120142063797147,-2.9833745231630533,-2.4962499916469993,-1.1643543904832858,-4.112241112464342,3.3279075439181973,1
5,0.09142260551452637,0.022327674401443124,0.0007987022399902344,0.00039935136197210923,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-10.612244823285396,-3.309748989226928,-2.983343832314503,-2.496259802924828,-1.164575045584867,-4.113234498667305,3.330722949097036,2
11,0.08041958808898926,0.022655979892162333,0.0003994941711425781,0.0004892790181476535,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-10.612237914502215,-3.309764900776935,-2.9833562119335477,-2.496267569614555,-1.164573991093123,-4.113240117584075,3.3307180779831964,3
15,0.031407833099365234,0.04831446149706311,0.0005997180938720703,0.0004896682684657106,relu,0.001,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-10.610405804329622,-3.3120140257412265,-2.9833663069208445,-2.4962320582292525,-1.1643365968783874,-4.113270958419867,3.3299395511927603,4
32,0.1094243049621582,0.05942553578830578,0.0007999420166015625,0.0003999720031314788,identity,0.001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-10.612248803827349,-3.3120154884787056,-2.983234928400151,-2.496166679622897,-1.164467838993534,-4.113626747864528,3.330650694535887,5
30,0.0190032958984375,0.02850966986163952,0.0004004001617431641,0.000490388050395062,identity,0.001,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-10.61225286102891,-3.312011191242326,-2.9833097628931675,-2.496210215902697,-1.1643544083456505,-4.11362768788255,3.330663264767114,6
33,0.03980951309204102,0.06211470174963517,0.0005996227264404297,0.0004895902852585749,identity,0.001,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-10.612205297243637,-3.312013706910667,-2.983371353451156,-2.4962407870882948,-1.164341976565309,-4.113634624251813,3.330639635100185,7
31,0.021600055694580077,0.022062287939294465,0.0004008293151855469,0.0004909137407097524,identity,0.001,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-10.612284653360389,-3.3120144457478036,-2.983317178216697,-2.4962179369521884,-1.164343572078408,-4.113635557271097,3.330676180327655,8
26,0.0072018146514892575,0.000980465076548917,0.0010005474090576173,0.0006326362774932712,identity,0.0001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-10.612252427021943,-3.3120098367990862,-2.983374614256372,-2.496246294341704,-1.164346203056659,-4.113645875095154,3.330656708129095,9
7,0.006402111053466797,0.0008027108304438731,0.000599813461303711,0.0004897462671115346,relu,0.0001,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-10.61224863564129,-3.3120076705285872,-2.9833793810924343,-2.496249663904749,-1.1643571235435775,-4.113648494942128,3.3306527480910164,10
