,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
63,0.053012752532958986,0.03484366266650736,0.001000356674194336,2.357331675397544e-06,tanh,0.0001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.2297383925920364,-0.8805690817556039,-2.998808471259033,-3.353252878280533,-1.4307730989770375,-2.178628384572849,0.9272859095832628,1
16,0.06601581573486329,0.023173948213683803,0.0010002613067626952,1.0512069551967909e-06,relu,0.001,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.233668137017628,-0.861918180527216,-3.025804194191279,-3.3542078313195067,-1.419307221611828,-2.1789811129334913,0.939469747276291,2
11,0.25665974617004395,0.09016543805640781,0.0006002902984619141,0.0004901396229691025,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.9902483741451555,-1.0790511896100476,-3.029568341767836,-3.3508907178787846,-1.4788528837403758,-2.18572230142844,0.8754757515926357,3
5,0.25066051483154295,0.06595691945012792,0.0007988452911376953,0.00039942291240743565,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.9897811015564784,-1.0771526757377468,-3.030410073438362,-3.3525374625903868,-1.4795333407381206,-2.1858829308122187,0.8764676081297713,4
50,0.36428356170654297,0.1963996228410333,0.0006002426147460937,0.0004900964834072319,logistic,0.001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.2316247566771543,-0.8825591904305059,-3.041897885112803,-3.353433287548689,-1.4340148089798397,-2.1887059857497984,0.9340178101952418,5
60,0.030806589126586913,0.02824243377269923,0.0006000995635986328,0.000489980982069793,tanh,0.0001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.2309759836636553,-0.8830334571178603,-3.047232785914075,-3.353583677148612,-1.4298794938243264,-2.1889410795337056,0.9355632715930206,6
54,0.06141514778137207,0.0809908800890214,0.0008002281188964844,0.0004001152101976842,tanh,1e-05,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.234660783166724,-0.8830129395185139,-3.046149087557346,-3.353590686310818,-1.429873581248786,-2.1894574155604376,0.9354073986993938,7
57,0.07541656494140625,0.05155764065973949,0.0003991127014160156,0.0004888140483546451,tanh,1e-05,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.2296564525388725,-0.8853126614738928,-2.9989161749218223,-3.3532878288486514,-1.4997259286139217,-2.193379809279432,0.9151816010399195,8
4,0.032408523559570315,0.005572824184312817,0.0005999088287353515,0.0004898236545258665,relu,1e-05,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.2344465678251555,-0.8618895809886354,-3.0287285203178618,-3.447234668357942,-1.4189100578371736,-2.1982418790653537,0.9637631846720129,9
17,0.3450833797454834,0.14625410361987395,0.0009957313537597655,5.1192860665904306e-06,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.2344913188649613,-0.8735417776639585,-3.028425043564072,-3.348774901396209,-1.517141212559694,-2.200474850809779,0.9201030257237423,10
