,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
41,2.302831506729126,0.8284955402905125,0.0009979724884033204,1.8857688840184393e-06,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.7088408232454172,-0.6577145351436937,-0.9743415330752198,-0.26957541556850795,-4.1922937901935695,-1.3605532194452816,1.4336567203325759,1
54,0.07341508865356446,0.030579551915227966,0.0006011486053466797,0.0004908394945038227,tanh,1e-05,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.7623824573606175,-0.6070692017826009,-0.8643374015580373,-0.7667744735695925,-5.571781082500862,-1.714468923354342,1.9304148906216867,2
60,0.05761222839355469,0.011149100994144992,0.0006008148193359375,0.000490567162276718,tanh,0.0001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.3908590315168108,-0.5916511077289677,-0.8959272793114516,-0.7615908293177553,-5.454611111090301,-1.8189278717930573,1.8372553180897744,3
5,2.4825656414031982,0.9328226679994617,0.0005993366241455079,0.0007993342105635249,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.1747835214572175,-0.26927415059016063,-0.6629926426843629,-0.3159710987952522,-7.057396665073362,-1.896083615720071,2.600892314924594,4
17,4.066926956176758,1.6219570285847758,0.0007988929748535157,0.0003994527630485469,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.6281512558783786,-0.3525371864563697,-2.449419587883322,-0.2530256553304289,-7.0715929258560974,-2.1509453222809194,2.586779170306782,5
37,0.5031137943267823,0.22633890918818086,0.0003994941711425781,0.0004892785302001442,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.2780785392839946,-0.5992402664614211,-0.9228373802476281,-0.2724208077262672,-6.9089002856833,-2.1962954558805223,2.4531166774072215,6
65,9.166076135635375,2.5235083004487957,0.0007997989654541015,0.0003999026489780644,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.1994203519971405,-0.8230993007760089,-0.9003718168799206,-0.4717388876218452,-7.649726840010931,-2.208871439457169,2.730277061874305,7
11,3.010281133651733,1.3016965672654166,0.0007995128631591797,0.00039976500229933954,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.6246463814164138,-1.033029226286308,-1.0174895801830997,-0.33172191679665286,-7.13510412229981,-2.228398245396457,2.487282326496342,8
56,1.2320836067199707,0.4142313108881899,0.0006006717681884766,0.0004904491570704517,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.7295684995028489,-0.49188241715874464,-1.2120227160162178,-0.853611561162698,-7.0262914340134985,-2.2626753255708016,2.416662179090376,9
10,0.4543034076690674,0.2658633919416152,0.000599527359008789,0.0004895164282185377,relu,0.0001,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.774693898880519,-0.658826333238464,-0.7304540894870468,-0.5799394848366097,-5.826513631030863,-2.3140854874947006,2.1319269230419544,10
40,0.848592472076416,0.2761926789182474,0.0006011009216308593,0.0004907970094501581,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.3432959794611214,-0.9475749594643529,-2.434819605976914,-0.35333271161789676,-6.855251459691658,-2.3868549432423887,2.3351497976014555,11
43,0.9670334815979004,0.22113310671350878,0.0004001617431640625,0.0004900964138167432,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.8628002214277584,-0.5095136306274503,-1.556961858102031,-0.8680254084431707,-6.471822234685463,-2.4538246706571747,2.163840708122002,12
71,11.375974893569946,1.726677515401741,0.0006003856658935546,0.0004902128666314247,tanh,0.001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-3.4873908782379703,-0.7270812636921663,-0.98181802222449,-0.28632851941199594,-6.882107497408236,-2.4729452361949718,2.4707329216735956,13
16,0.34548072814941405,0.17759159330057625,0.001001596450805664,3.9522868700222205e-06,relu,0.001,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-4.22052472314824,-0.7653717401568905,-1.1338713191035943,-0.5838752347369247,-5.713024399684012,-2.483333483365932,2.0894553903213215,14
4,0.3790874004364014,0.2275920113195772,0.0006011486053466797,0.0004908455628352617,relu,1e-05,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.6760890755789943,-0.665220932741046,-0.47344754115923304,-0.5785037496252752,-7.028783348907591,-2.484408929602428,2.57127694587524,15
68,2.8070366382598877,0.5238286911099245,0.0012008190155029298,0.0009796376769588028,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.8142895064796987,-0.8406451733331524,-1.6448482598633218,-0.5794161493336943,-6.893674198182369,-2.5545746574384474,2.304848982227065,16
62,2.6764065742492678,0.5048037809527193,0.000800323486328125,0.0004001647262262046,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-3.4975095046598867,-0.7699675246549166,-1.3494683364706466,-0.4637562494529619,-6.8715548246189435,-2.5904512879714714,2.3886244453756897,17
48,0.5865349292755127,0.08001233501279849,0.0006004810333251953,0.0004902941037346669,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-3.8110775655830365,-0.417185151827266,-1.564109406935069,-0.3994979456866467,-7.0278316349032135,-2.6439403409870463,2.519631217552242,18
66,0.9330114364624024,0.5042847261700839,0.0004002094268798828,0.0004901554230028115,tanh,0.001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.1666484033774551,-0.5712505344615719,-2.8442828388694146,-0.27371247971820933,-8.439818979921048,-2.65914264726954,3.0241562585443105,19
53,9.768016290664672,1.6416207816794735,0.0007990837097167969,0.0003995448567757636,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-4.222758315918204,-0.45525263388627263,-1.908124390783384,-0.30314495131730074,-6.631095033929942,-2.7040750651670207,2.415909347067831,20
47,5.661283540725708,3.472513720695048,0.0005996227264404297,0.0004895917713882614,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.869289235706142,-0.7480961252068461,-1.9391397300816593,-0.4359771798175571,-7.559478534732918,-2.7103961611090246,2.5751616062339284,21
13,0.13483357429504395,0.053386718096278395,0.0005995750427246094,0.0004895555317584574,relu,0.001,"(30,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.918022775506371,-1.0218288448424995,-2.385997549499063,-0.4840057377054724,-5.785758416853726,-2.7191226648814264,1.9405742780280553,22
3,0.09802193641662597,0.08568803360472717,0.0007999897003173828,0.0003999978167018058,relu,1e-05,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.6474311450139463,-0.7068113453738586,-1.7541118942313034,-2.7624060826134134,-5.798543445185567,-2.733860782483618,1.7011409138561795,23
