,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
71,6.908610582351685,0.7383112299744695,0.00020060539245605468,0.00040121078491210936,tanh,0.001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.5288976621403232,-0.36149130030036913,-0.8399115032152743,-0.24797528690892243,-0.8696332070820345,-0.5695817919293847,0.24959831719528697,1
46,1.721790885925293,0.5409361758792766,0.0007990837097167969,0.0003995441454229768,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.4205259769317468,-0.7791794815964088,-0.633510256305388,-0.27609242767146036,-1.3573168838831027,-0.6933250052776214,0.3742556195529882,2
41,2.8744528770446776,0.742935112507818,0.0005988121032714844,0.0004889293603165621,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.47064498354552364,-0.9155248620950639,-0.7695533281368506,-0.4542467521809455,-1.139727195985599,-0.7499394243887966,0.26274599535307525,3
38,0.622143030166626,0.14469393076351808,0.0005988121032714844,0.0004889280349393074,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.4139624968314337,-1.1013040664010767,-0.7440260163023894,-0.743421739158772,-1.4954869248508498,-0.8996402487089042,0.36883721275323444,4
47,8.714779043197632,4.617896342517878,0.001000213623046875,2.233512578702997e-06,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.5821603877417764,-0.8845435349560489,-1.0782379777973283,-0.6670463256606065,-1.5304660137851043,-0.9484908479881728,0.3385343986641939,5
45,1.1596638679504394,0.18702224046602706,0.0005994319915771484,0.0004894346439283162,logistic,0.0001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.8035434004988546,-0.9688400786005992,-0.4625494770815267,-1.6491401928999325,-1.2454437715366407,-1.0259033841235108,0.4016689953814091,6
69,2.566182518005371,0.9300455127020025,0.0005994796752929688,0.0004894767827072462,tanh,0.001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.47120967823269744,-1.1921421448895588,-1.5044454126504336,-0.7130442167165152,-1.2496982022511034,-1.0261079309480616,0.37743547158605045,7
37,0.3406785011291504,0.08069723384270835,0.0004001140594482422,0.0004900393184500937,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.523227539099152,-0.9082609974292171,-1.0954637195944328,-1.3310174993338648,-1.4651027669082852,-1.0646145044729904,0.33162006680370676,8
51,1.2108765125274659,0.12017096310231312,0.0008014202117919922,0.00040071369130840014,logistic,0.001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.46098631753535874,-0.7054271337332829,-0.7415082386273174,-2.040180114996274,-1.491996336286046,-1.0880196282356558,0.5881198357309627,9
36,0.30066776275634766,0.12361920563513654,0.0013997554779052734,0.0013577820063171053,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.2047578590814232,-0.8245786411466164,-0.8156805130522908,-0.6677453231495103,-2.0801267240209267,-1.1185778120901535,0.5125301025108683,10
