,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
56,1.2744889736175538,0.28586398412423253,0.0008011341094970703,0.000749488034023628,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.7542746555374564,-0.4064578371646887,-2.4593262127670754,-1.4161179410945848,-0.9709509477362587,-1.601425518860013,0.8859841506541092,1
38,0.6923553466796875,0.16229810425247654,0.0010021209716796875,1.0381479767359372e-06,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.5055218529745926,-0.5646669071813434,-1.3947683262024317,-0.4648207448501968,-5.175256454344296,-2.021006857110572,1.7388997248957248,2
37,0.35788164138793943,0.12229894682643284,0.0009998321533203126,0.0010954528204078118,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.7226862247728287,-0.6104593754239711,-1.4982347918969274,-0.47332648352344786,-5.017292239052091,-2.0643998229338534,1.6804115357061538,3
40,1.1590630531311035,0.6298569922112756,0.0006007671356201172,0.0004905286075445397,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.4056305123358093,-0.5792757650749715,-1.4265079050822602,-0.3303332311830936,-6.609878095041298,-2.0703251017434865,2.311478344820022,4
66,0.6147377967834473,0.26161757323333595,0.00140228271484375,0.0013570369548547854,tanh,0.001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-3.517308843286741,-0.7262297511886315,-1.2723749653763285,-0.834258193816855,-5.268121237502515,-2.323658598234214,1.7871737970509558,5
59,4.033313035964966,1.0697394460119822,0.0009987354278564453,1.877309769156411e-06,tanh,1e-05,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.6266413643291022,-0.4812632011218834,-4.714446623798185,-0.42716046167527677,-3.585605495266678,-2.367023429238225,1.6959893483800326,6
43,0.9486152648925781,0.38924563130967216,0.0008005142211914062,0.0004002593544621499,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.1175657553381586,-0.6165441702096339,-1.4792370493414062,-0.6980578762807128,-6.987326493088647,-2.3797462688517115,2.3683922179078545,7
47,8.150650978088379,2.1429083398149635,0.0009998798370361329,0.0010947569969609377,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.6363283972207805,-0.29343345810519195,-2.038677678545975,-0.4915673983952944,-6.4717555499399255,-2.3863524964414333,2.2290986747253654,8
62,2.3953425884246826,0.5906882602399044,0.0006002426147460937,0.0004900970401307848,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.754760908872337,-0.3089412058091392,-1.8150378250189598,-1.4734879418390285,-5.663899411722755,-2.403225458652444,1.8084233395546323,9
71,9.52156105041504,0.771018258248938,0.0009995460510253905,1.497299048243292e-06,tanh,0.001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-4.166719387228814,-0.20654212730093172,-0.9048406149177061,-0.5956605472560713,-6.231177316854217,-2.420987998711548,2.3706292174345736,10
46,1.824213457107544,0.6537434583784422,0.0008007049560546875,0.0007486725542312773,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.4807627829912744,-0.37226990450649255,-1.3344954093629844,-0.665900107898672,-7.564230096126789,-2.483531660177243,2.641779674016093,11
53,9.57717685699463,1.7855156394300973,0.0008001327514648438,0.00040008720484675006,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-3.605730591954952,-0.28518604210281123,-1.0668304614947222,-0.8838133121654956,-6.621840424043109,-2.4926801663522182,2.3572601013705246,12
70,6.434460926055908,1.0514612701642425,0.0011993408203125,0.0009806242888401207,tanh,0.001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.5796003933936036,-0.206159625448667,-1.8285403383464927,-0.7619788953643695,-7.171777878738032,-2.5096114262582327,2.47243450771216,13
45,1.1762670040130616,0.33475418250088573,0.0008005619049072266,0.0004002867286199933,logistic,0.0001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-4.0913605921819425,-0.2750572528352021,-0.9476520539668672,-0.7095805757513868,-6.722918794059138,-2.5493138537589077,2.4867275075144857,14
41,3.252938461303711,0.7216180682944574,0.0008005142211914062,0.0004002612006719454,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-4.4798815471924724,-0.5134190335976797,-1.0757447666758841,-2.2389850311460076,-4.492660510672457,-2.5601381778569,1.6682733330732042,15
67,1.4323262214660644,0.43567988329985824,0.000599527359008789,0.0004895137806394574,tanh,0.001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.8968515693122465,-0.6741433820002991,-1.2680097347099617,-0.6467577559415784,-6.6060632771361165,-2.6183651438200406,2.324949789763366,16
5,2.5923894882202148,0.5767339127674855,0.0005997657775878906,0.000489712146844313,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.7795151393203438,-0.38581860055270856,-1.954365272047714,-1.8622425481528897,-8.278931080403414,-2.652174528095414,2.8780042378835424,17
42,0.9106077194213867,0.5495427718612352,0.0004002094268798828,0.0004901547271811616,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-3.4157335618155447,-0.44485654007269365,-1.5176567817688271,-0.5185177299501829,-8.140512568877128,-2.8074554364968756,2.8738890234157393,18
