,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
38,0.630744457244873,0.2958162101291515,0.0006000995635986328,0.0004899795435253304,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.5997900344729308,-0.3423739053114131,-0.5872204391899495,-0.6537621441527539,-0.34585140328684116,-0.7057995852827776,0.4642475096315553,1
37,0.27746310234069826,0.06860541474020737,0.0003997802734375,0.000489628932452029,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.347205052361216,-0.4200034628998686,-0.6783399461026209,-0.9750029112524708,-0.3418252056193793,-0.7524753156471111,0.3709148390912398,2
65,3.1179084300994875,1.4423051795438004,0.0007994651794433593,0.0003997326608234803,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.834472599712091,-0.6291780513931549,-0.6978623514725131,-1.3608532641159492,-0.6063390225329508,-0.8257410578453317,0.27912310734566503,3
45,0.7493720054626465,0.11552219362323972,0.0005996227264404297,0.0004895974372163078,logistic,0.0001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.3239322060098893,-0.43249920378308193,-0.5287439355317134,-1.8831406169421203,-0.4646496432576333,-0.9265931211048877,0.5811481756844612,4
56,0.9348148345947266,0.28693348467350216,0.0006006717681884766,0.0004904475808178929,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.1788084684506839,-0.6214030761219382,-0.5460760252538335,-1.597846645279029,-0.6889549724648125,-0.9266178375140595,0.40214424913932517,5
44,1.4951401710510255,0.2393315231356938,0.0008007526397705078,0.00040038518967370134,logistic,0.0001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.3464130866242399,-0.48580854926129174,-0.695674069406884,-1.8333131974089183,-0.318806779822035,-0.9360031365046737,0.5683249496784001,6
46,1.2200759887695312,0.22197933665710934,0.00040044784545898435,0.0004904468158699725,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.0522734040025115,-0.24410980918603362,-1.0169031592242008,-0.9696023069618314,-0.4066612609695785,-0.937909988068831,0.6344500051540319,7
36,0.2924679756164551,0.07557492168562038,0.0005995750427246094,0.0004895523734937049,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.1657651681622185,-0.5963995659587448,-1.0889646539173232,-1.2815571383875768,-0.7131906327047163,-0.9691754318261159,0.2664842870829562,8
59,2.440754699707031,0.2814963500099731,0.0005999088287353515,0.0004898238866232953,tanh,1e-05,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.2134883523486404,-0.8300988357579893,-1.0414086051271787,-1.590604300037158,-0.24978628563507685,-0.9850772757812086,0.44422493688016923,9
70,4.682465028762818,0.4029257567670877,0.0,0.0,tanh,0.001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.9343989449363284,-0.30833511924902235,-0.6818020995908154,-1.8469929966200125,-0.16872191451505786,-0.9880502149822474,0.7563673716268051,10
43,0.6023365497589112,0.1291193580680566,0.0010001182556152344,1.9741288704380467e-06,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.5548485308075368,-0.3533592921457613,-0.7095816060327901,-1.9361828294684766,-0.5327330784127694,-1.0173410673734666,0.617027883302037,11
55,0.41069879531860354,0.1520980397390494,0.0007967472076416016,0.0003983793505674731,tanh,1e-05,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.5933860062271892,-0.48406473533613886,-0.33477012776363435,-2.071444627739557,-0.6099002532420353,-1.0187131500617108,0.6869130112950342,12
71,6.981991720199585,0.18769218582739206,0.00059967041015625,0.0004896290021089602,tanh,0.001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.6365034020322533,-0.23508756853268195,-0.9342036651915426,-1.8445988249564749,-0.45429904093836,-1.0209385003302625,0.6330089058053374,13
67,1.6421707153320313,0.376481938770785,0.0008005142211914062,0.0004002573094198202,tanh,0.001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.38247945083016,-0.388098041204002,-0.8459830133001225,-2.023241686321701,-0.5014065333592909,-1.0282417450030552,0.6059813169524322,14
47,5.725898599624633,0.9216843155116464,0.001001596450805664,1.7059844799040143e-06,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.173605210665216,-0.3824073620312962,-0.8169479381059218,-1.3482570217922636,-0.5104807527634412,-1.0463396570716277,0.6545919556322773,15
39,0.5787337779998779,0.22570467534117816,0.00040121078491210936,0.0004913860567846668,logistic,1e-05,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.7552089558114045,-0.645224372842923,-1.494276492983176,-0.8728359041331619,-1.5267647442238068,-1.0588620939988944,0.3758791627479548,16
69,2.1036799907684327,0.3089214664573439,0.0004004955291748047,0.0004905048511664814,tanh,0.001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-2.0052722703508956,-0.40435159264044485,-1.0099275756457227,-1.5200192979556482,-0.4433198882550821,-1.0765781249695585,0.6191057567853772,17
51,1.1270627498626709,0.19471456239249488,0.0009951591491699219,4.485818796688742e-06,logistic,0.001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.9539669020100583,-0.5165842057265361,-0.5836862795374624,-1.6850728543113973,-0.8387578871684751,-1.1156136257507858,0.5908556636772804,18
61,0.9830237865447998,0.22079103461475752,0.0010002613067626952,1.072618663711738e-06,tanh,0.0001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.3015377996292623,-0.7203123963483924,-0.41790568155256785,-2.683896468472246,-0.4563982370835864,-1.1160101166172112,0.8451866602356969,19
68,1.8218129634857179,0.410745449406064,0.0008001327514648438,0.00040006657465132997,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.177182703971316,-0.25600319340239763,-1.2542201833386384,-1.501945315953518,-0.4018129612944825,-1.1182328715920706,0.7132741467671175,20
48,0.5855312347412109,0.04897418166152213,0.0008009433746337891,0.00040047348641715177,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.8627794732251282,-0.43606916772078436,-0.9905907991633652,-1.6355882082125452,-0.6669757106744627,-1.118400671799257,0.5490498863238528,21
52,3.012484645843506,0.20222622139047083,0.0004014492034912109,0.0004916738300228824,logistic,0.001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.016536805445262,-0.4988091506346861,-1.0702927174745416,-1.6081449765142046,-0.5547601190704582,-1.1497087538278306,0.590846125418208,22
60,0.26045727729797363,0.112005444384547,0.0006007671356201172,0.000490525803192974,tanh,0.0001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.6461173645917235,-0.3264472759848748,-0.5378506832208377,-2.4627668695058915,-0.8063046658327298,-1.1558973718272114,0.7925159627595741,23
66,1.0628388404846192,0.24656970500587216,0.0006005764007568359,0.0004903702547738217,tanh,0.001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.455907734483254,-0.6644889205097334,-1.4202026005560313,-1.9385010015156872,-0.4674301024120669,-1.1893060718953545,0.5444668316283284,24
42,0.5793334007263183,0.10811763112036439,0.0007994651794433593,0.00039973442414409013,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.8621743082903939,-0.49080258399417076,-1.2402043784889407,-1.9425596161478609,-0.4751439225173033,-1.202176961887734,0.6355847075348565,25
50,1.947044277191162,0.39897288938510606,0.0010005950927734375,2.3428189271046153e-06,logistic,0.001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.0017280700979487,-0.4955328811878775,-1.1696933517081767,-1.6203666191985024,-0.7435249204775315,-1.2061691685340072,0.5522404571127575,26
40,0.6181397438049316,0.1589828526305774,0.00040063858032226565,0.0004906800697005415,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.1074835656437165,-0.5163603226977126,-1.0319207721531383,-1.5369100669111928,-1.0174243559740486,-1.242019816675962,0.5398433460068198,27
49,1.2776923179626465,0.10783286955036842,0.0007999420166015625,0.0003999777446774403,logistic,0.001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.317592400595523,-0.7293216256978327,-1.0899057795634537,-1.6153604232350074,-0.5151705523091805,-1.2534701562801995,0.649598646678002,28
17,6.878561353683471,2.3805624268782237,0.0006001949310302735,0.0004900630092414327,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.156182105056412,-0.641499639562386,-0.8281029564263366,-2.02425402912382,-0.8029646240172645,-1.2906006708372437,0.6573436952136527,29
62,1.8366153240203857,0.495708986907884,0.0006000518798828125,0.000489940339242533,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.6747813176857713,-0.509745294265597,-1.1445701380579851,-1.8359180740141887,-0.30803946338309285,-1.2946108574813269,0.8728955593141088,30
54,0.21845388412475586,0.1615028837325166,0.0008023738861083985,0.0004012043242663154,tanh,1e-05,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.4992000319374787,-0.7116688013165637,-1.0719426616804473,-2.5613606081547085,-0.8170846685244787,-1.3322513543227354,0.6718424597373787,31
53,9.82803030014038,2.0432201461037955,0.0010000705718994141,1.489686904126483e-06,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.2510901272360395,-0.3444735278701022,-1.263264520007693,-2.042118916692064,-0.9063771074972871,-1.361464839860637,0.707918441612602,32
8,0.4609042167663574,0.30534456486612965,0.000800466537475586,0.00040023447240397484,relu,0.0001,"(100,)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.7998443688114993,-2.291401124512299,-0.71148577605681,-1.1838265091495561,-0.8382779878654043,-1.3649671532791137,0.5974360913002011,33
58,1.698390293121338,0.5974816169288815,0.0010004520416259765,4.479224611594154e-06,tanh,1e-05,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.3799827861423435,-0.4098537542729589,-1.7217244242786351,-2.6437214977462906,-0.7447466678095824,-1.3800058260499621,0.7821122860943429,34
11,2.439557695388794,0.6828469564905257,0.0009991645812988282,1.7675164215899123e-06,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.8520452940414374,-0.6582898229558585,-1.0940811383490447,-1.5940607216112457,-1.7503261819291913,-1.3897606317773554,0.4489830862335563,35
16,0.8663971424102783,0.464229550384799,0.0006018638610839844,0.0004914211342616987,relu,0.001,"(30, 30)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.2224009985785598,-0.7403175667969446,-1.0236838089314741,-2.365673705273304,-0.6399522459855795,-1.3984056651131724,0.7434142552736017,36
64,2.8214436054229735,0.5319925051706892,0.0006010532379150391,0.0004907582920838984,tanh,0.0001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.8394461070631891,-0.7705033979866077,-0.928937148112717,-2.5001369374831346,-1.1758545552287616,-1.442975629174882,0.6422751749054546,37
14,0.3086697578430176,0.22473271349554594,0.0008016586303710938,0.00040082985408037886,relu,0.001,"(100,)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.8570218318613148,-0.4363962543615122,-2.9570933609359256,-1.9103617009420544,-0.634646709190187,-1.5591039714581987,0.9253761640489939,38
