,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
61,0.9810193538665771,0.16231970007596597,0.0006001472473144531,0.0004900184152242392,tanh,0.0001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.3235660389497056,-0.514823679725185,-0.5955316700881658,-0.38505162545560223,-0.22946977034423258,-0.4096885569125782,0.13122037516153054,1
69,2.3541324615478514,0.41651794528979214,0.00039987564086914064,0.0004897462206847007,tanh,0.001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.6301278595415858,-0.2329075270499729,-0.7843541990709524,-0.44889248772404844,-0.447421721755402,-0.5087407590283923,0.18661372311647356,2
62,2.1332842350006103,0.2675365591370581,0.0007994651794433593,0.0003997329452305564,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.4540411848940924,-0.3461803770238653,-0.8431098776098278,-0.3324364077328539,-0.7403304083009025,-0.5432196511123084,0.20975874170488862,3
43,0.9088052272796631,0.17019703680315387,0.0006003856658935546,0.0004902136783269751,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.5257688164847495,-0.5827245044827685,-0.7264577549548099,-0.6584867089786891,-0.42356074792669063,-0.5833997065655415,0.10485602627264443,4
51,1.0318323135375977,0.19613753700002934,0.0004004955291748047,0.0004905051292965881,logistic,0.001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.1710535430205706,-0.1319878660716204,-0.5468629628159625,-0.7149988458862615,-0.4307908227652503,-0.5991388081119331,0.3434570783022335,5
68,2.274918460845947,0.4168182124052548,0.0009992599487304687,3.5472326113504967e-06,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.637481230471993,-0.5282507647165476,-0.5362684809965502,-0.5847755111040674,-0.8604718319741668,-0.629449563852665,0.12194710178967101,6
67,1.7640016078948975,0.286097894012697,0.0007990360260009766,0.0003995226335164422,tanh,0.001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.6442744465082664,-0.6228131124476685,-1.0941852580950493,-0.6356940612777979,-0.4235372663755117,-0.6841008289408588,0.22079318343538878,7
48,0.5573273181915284,0.08633162489710193,0.0004001140594482422,0.0004900377872784653,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-1.0953826526763026,-0.5456329880931836,-0.5824286803329546,-0.6123085341448368,-0.6276492525675792,-0.6926804215629714,0.20329101028132932,8
49,1.260285234451294,0.14798536061917789,0.0010010719299316407,1.4881598028495057e-06,logistic,0.001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.895718169083859,-0.5488633108412134,-0.8345031225882069,-0.7419630491700039,-0.4989699264694402,-0.7040035156305446,0.15577730115631241,9
66,0.8305876731872559,0.15686346919068733,0.0008016586303710938,0.0004008373418072841,tanh,0.001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.8569907793018776,-0.5077582836348032,-0.8776411770606091,-0.7679005700164072,-0.6152362108543096,-0.7251054041736014,0.14269082020201224,10
