,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
54,0.012203836441040039,0.005640829610214628,0.0006006240844726562,0.0004904076118505948,tanh,1e-05,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.094061213895888,-12.03425426091795,-2.329861752845618,-3.9456816156836796,-2.1917162488760478,-4.519115018443836,3.8182887410369077,1
60,0.035807466506958006,0.044711257267215004,0.0006001949310302735,0.0004900571400079586,tanh,0.0001,"(10,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-2.0940794143044426,-12.034143051540733,-2.329927138930793,-4.964492176980662,-2.1918696867564558,-4.722902293702617,3.80935094132328,2
30,0.13883204460144044,0.12379600336240239,0.0005994796752929688,0.0004894732058599682,identity,0.001,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-3.1795231459106765,-11.9532294935169,-2.952599524759394,-4.547931239672846,-3.676667539705551,-5.261990188713074,3.3901553280469865,3
35,0.06321477890014648,0.021521272510205428,0.0007988929748535157,0.0003994467293459781,identity,0.001,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-3.179514035530109,-11.953332471586808,-2.952595638708516,-4.548111082419463,-3.676571747502007,-5.26202499514938,3.390199010937783,4
22,0.030607175827026368,0.023884842535810618,0.0008016109466552734,0.00040081294378246804,identity,1e-05,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.1795270212706375,-11.953314875094195,-2.952604743016102,-4.548130861468351,-3.6766061891331376,-5.2620367379964845,3.3901851746920544,5
28,0.018004322052001955,0.0014173166068519494,0.0005996227264404297,0.0007997753847940257,identity,0.0001,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.179525483531318,-11.95332133046619,-2.952606162248371,-4.54813007191314,-3.676608468421088,-5.262038303316021,3.3901875385421274,6
29,0.06281628608703613,0.007054379447414647,0.0005997657775878906,0.0004897082234879775,identity,0.0001,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-3.179548141265771,-11.953314447558444,-2.9525992790489575,-4.5481301882238805,-3.6766039816697784,-5.262039207553366,3.390183390478917,7
23,0.07341723442077637,0.01956626710403962,0.0006009578704833984,0.0004906815061912524,identity,1e-05,"(100, 100)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-3.1795515386811486,-11.953312830288018,-2.9525997377289763,-4.548132112903835,-3.676606799914676,-5.262040603903331,3.3901819275391203,8
19,0.008200120925903321,0.0027148461455750103,0.0008010387420654297,0.00040052925948407285,identity,1e-05,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.1795460922571555,-11.953305207771633,-2.9526041847103315,-4.548135124184552,-3.676613380885877,-5.262040797961911,3.390178239496248,9
27,0.009402704238891602,0.0004901206028753613,0.0006006717681884766,0.0004904491570704517,identity,0.0001,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-3.179544105408508,-11.953318366025508,-2.9526040284316895,-4.548130940259538,-3.6766112598285043,-5.2620417399907495,3.3901840736199333,10
25,0.006602001190185547,0.0010184122811699235,0.0007996082305908204,0.0003998109788878197,identity,0.0001,"(30,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-3.179550729529599,-11.953300517029753,-2.9526099773530876,-4.548127979585546,-3.6766198182563254,-5.262041804350862,3.3901747277520857,11
21,0.012604999542236327,0.002941763902823177,0.000599813461303711,0.0004897512811836964,identity,1e-05,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-3.179546657999442,-11.953316874002102,-2.9526022813025037,-4.548131811772038,-3.676612060907986,-5.262041937196814,3.3901832974583663,12
34,0.01900629997253418,0.0023660396788187476,0.00019989013671875,0.0003997802734375,identity,0.001,"(30, 30)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.179509873222341,-11.953326713473746,-2.9526204493863175,-4.548122122394113,-3.6766311896559505,-5.262042069626493,3.3901878444553475,13
24,0.006000137329101563,0.0008927680981060505,0.0008032798767089843,0.0004016429245905824,identity,0.0001,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-3.179547938228339,-11.953310289764111,-2.952607599954889,-4.5481293219547485,-3.676616906299548,-5.262042411240326,3.3901794681295763,14
18,0.008003044128417968,0.002608114016299604,0.0005994796752929688,0.0007991672215686257,identity,1e-05,"(10,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-3.1795503324231653,-11.953314389573785,-2.9526041233117395,-4.548131752611728,-3.67661187551746,-5.2620424946875755,3.3901816341967077,15
33,0.05061116218566895,0.07724881771206418,0.00040035247802734376,0.0004903297369560838,identity,0.001,"(10, 10)",lbfgs,"{'activation': 'identity', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-3.1795187611374267,-11.95332255769534,-2.952650902621159,-4.548122376872914,-3.6766036104768074,-5.262043641760729,3.390183531848779,16
20,0.009201431274414062,0.0007494408005503458,0.0008012771606445313,0.0004006505833629994,identity,1e-05,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-3.1795762769259146,-11.953304620593743,-2.9526041691213125,-4.548129495743667,-3.6766153441389835,-5.262045981304724,3.390174354955689,17
26,0.010004520416259766,0.0016732844835268105,0.0007994174957275391,0.00039971117612793436,identity,0.0001,"(100,)",lbfgs,"{'activation': 'identity', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-3.1795847083092146,-11.95329682968611,-2.9526118496709524,-4.5481282500999525,-3.6766249194689413,-5.262049311447035,3.3901683541686056,18
