,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,4.378794479370117,3.542420908481006,0.0007993221282958984,0.0003996641469510104,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.248559508456035,-0.9341122368008904,-1.3968296292975244,-1.8374253032782013,-0.9723905746789282,-1.4778634505023158,0.5061604153805429,1
37,0.2958669185638428,0.041024903681148396,0.0008005619049072266,0.00040028138913044385,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.313795803548063,-3.04252733089474,-1.1435025030332588,-0.9232195333399118,-0.9131148152515896,-1.6672319972135128,0.8609322695904646,2
56,1.2186771869659423,0.5095589603060106,0.0005993366241455079,0.00048935635864737,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.0410412392448503,-2.391440244773903,-2.629162454895761,-1.5393298568311944,-0.8097203395129727,-1.6821388270517363,0.7200662176972639,3
40,0.6783563613891601,0.04634699323094163,0.0007984161376953125,0.0003992184632156042,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.9739966934102754,-1.2101564255485078,-0.7271049329693389,-4.855612178704128,-1.0971680491433882,-1.7728076559551276,1.5497317283707024,4
38,0.7139640808105469,0.2393497821730144,0.0005994796752929688,0.0004894898588810233,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.7521006967578059,-2.9309911130291053,-2.339864984386118,-2.5314001060262123,-1.07753161474569,-1.9263777029889861,0.8539014126438457,5
41,2.259513330459595,0.5168136706737207,0.00040035247802734376,0.0004903296673987,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.9351487617526448,-0.6097363941289643,-1.5743377768772693,-6.719979795989911,-0.9387958650535428,-2.1555997187604663,2.3035293143256923,6
3,0.10342435836791992,0.10426249079409494,0.0005996227264404297,0.0004895909354408679,relu,1e-05,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.7853064706719473,-1.1570564099674212,-1.7349471080955994,-6.163203094340282,-1.4381040164225172,-2.2557234198995535,1.9787522364022598,7
5,3.113110303878784,0.8389403367286173,0.0005987644195556641,0.0004888910159334921,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.5396793132391728,-0.9768470245634534,-1.240250788358815,-6.745197406075987,-1.094887376912528,-2.319372381829991,2.2209047571707243,8
11,2.3553374767303468,1.0406448600602844,0.0009978771209716796,4.11187384363367e-06,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.4390274362462954,-1.4504375081096956,-1.698917136484399,-5.871920173978576,-1.2311243907217322,-2.33828532910814,1.7730262692490566,9
71,10.800050258636475,0.9323048813534975,0.0003998279571533203,0.0004896872457665585,tanh,0.001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.4280769918978543,-3.1052599561654497,-0.675348247311821,-6.579320170826855,-1.0175794685438937,-2.3611169669491745,2.3121652098619143,10
43,0.8137834072113037,0.12685369032452493,0.0005998611450195312,0.0004897850923319708,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.7193252203816828,-2.7898689475316254,-0.6779552547140149,-6.681703764392989,-1.04229601228082,-2.3822298398602264,2.2854702783974354,11
53,7.0155925273895265,1.2744801805310289,0.0007980823516845703,0.0003990446622910107,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.4692731956163313,-2.713642265041827,-0.7786527360625529,-7.077411057216448,-0.9278026572688418,-2.3933563822412003,2.4698244042722686,12
9,0.11242709159851075,0.11442079407371883,0.0008003711700439453,0.00040018593657736385,relu,0.0001,"(10, 10)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.1952787429618605,-1.4694124113923785,-1.74133763285631,-6.124809192380273,-1.4380988108052304,-2.393787358079211,1.873523264544006,13
52,2.4899675846099854,0.5398111933713547,0.0007993221282958984,0.00039966323669098883,logistic,0.001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.4841975534397421,-2.8037530486614974,-0.5844980443570534,-7.577491072208226,-1.0040507955857518,-2.490798102850454,2.677432703026821,14
46,1.3180987358093261,0.046285920597786905,0.000801849365234375,0.0004009297866931946,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.5215225215398641,-2.7254435140418605,-0.5768630681321685,-7.573653106158802,-1.179399810275111,-2.515376404029561,2.651354827375748,15
55,0.8059839248657227,0.377325092703052,0.0006004810333251953,0.000490291089353253,tanh,1e-05,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.3090875282068484,-4.647344672032204,-1.6244373214440808,-1.661418643347796,-2.6827480367872876,-2.5850072403636433,1.1058599457955176,16
51,1.4159232139587403,0.3334773924610442,0.0006017684936523438,0.0004913450951896063,logistic,0.001,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.4833587096028903,-3.2986196510858954,-0.2567736658515402,-7.445782252382733,-1.4485997600943687,-2.5866268078034858,2.6557629171580337,17
49,1.1326576709747314,0.3593978768215048,0.000801706314086914,0.0004008545006539079,logistic,0.001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.7050692655218994,-2.7187607245518532,-0.38024895652958096,-7.502924776124597,-1.6625802854087326,-2.5939168016273326,2.5864803632845312,18
62,2.3555325508117675,0.45067436306721276,0.0006012439727783204,0.0004909158944186097,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.7204284946626414,-2.685795901033697,-2.2740222542720754,-6.334825672467916,-1.0275030199271569,-2.6085150684726974,2.0033830634767957,19
50,1.8202134609222411,0.35594537482083594,0.0004001140594482422,0.0004900379264760838,logistic,0.001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.6057173056405275,-2.703202808784029,-1.1477125740728458,-7.2232611011017225,-1.4692831340226369,-2.6298353847243523,2.3977308498380894,20
58,1.6369743347167969,0.4050799198793838,0.0006011962890625,0.0004908763202469271,tanh,1e-05,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.69806190562639,-1.956408612979673,-0.9437811954483931,-5.205317339696765,-4.429426309754076,-2.6465990727010595,1.8383830293107406,21
