,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
37,0.3848881721496582,0.11571120042679878,0.0006002902984619141,0.0004901392518523825,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.4068596730158458,-4.5906733183385215,-1.7472478281313992,-0.99924779958947,-0.969642844803608,-1.742734292775769,1.4863230212522176,1
59,3.6884411811828612,0.6371773554250005,0.0009985923767089843,1.981027419838046e-06,tanh,1e-05,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.8465809544222401,-3.5993694199886215,-2.0014367230141468,-1.211841398135265,-1.190370511239068,-1.7699198013598683,0.9899868183165389,2
11,2.608393335342407,1.2234998643752262,0.000800466537475586,0.00040023992613813107,relu,0.0001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.38864423575741536,-7.815915303541531,-0.9512703763521176,-0.7992085077930434,-0.6791790648045543,-2.1268434976497326,2.8505155262362667,3
40,0.7721767902374268,0.1743027497592342,0.0009994983673095703,1.1815559094776028e-06,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.7129154008453267,-6.28972173836771,-2.590340402978479,-0.7812646098063019,-0.6878865443793512,-2.212425739275434,2.1627822519889612,4
5,1.8240163326263428,0.8896941192636184,0.0007996559143066406,0.0003998331463135269,relu,1e-05,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.4635778207395953,-7.87167687359628,-0.7596348704951192,-1.2977340746926143,-0.7220905610055237,-2.222942840105827,2.8373720408042047,5
38,0.691956901550293,0.17152713073973147,0.0007997035980224609,0.0003998547950476803,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.5663726382102404,-8.618191730610416,-1.2847723702644154,-0.9611986108347145,-0.4080357302194583,-2.3677142160278484,3.1402130372627357,6
65,9.447345209121703,5.5411978861859215,0.0007993221282958984,0.0003996641469510104,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.8154595794458903,-5.113361438951577,-3.995388053965236,-1.16344540763082,-0.9452408402061215,-2.406579064039929,1.7924026745120327,7
67,1.6633804798126222,0.23475660888789904,0.0007965087890625,0.00039826096012286684,tanh,0.001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.1815138166069301,-8.43848823237995,-2.773553838892504,-0.4394747607948366,-0.35252277982518265,-2.4371106856998805,3.1481264178802633,8
39,0.5287200450897217,0.1416418822309136,0.0008000373840332031,0.0004000327456483074,logistic,1e-05,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.7726337212833853,-7.287129016085871,-2.284725009568954,-0.944793969239295,-0.9895863889942376,-2.4557736210343486,2.475357631149387,9
48,0.48230972290039065,0.10971999952144092,0.0008007526397705078,0.00040037999347093407,logistic,0.001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.2792764061473013,-8.350235094325576,-2.659488037455248,-0.658978851586801,-0.38419639765858876,-2.4664349574347026,3.0673327522600955,10
17,2.165692758560181,1.2403877245115469,0.000798797607421875,0.00039940298796924015,relu,0.001,"(100, 100)",lbfgs,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.184967460037777,-8.037787085189317,-0.7254602980544141,-1.0982402872997508,-2.2946934201587883,-2.4682297101480097,2.8697556322113504,11
47,9.779024124145508,1.4440257620864059,0.0007970333099365234,0.00039853098621325876,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.3717579871070894,-8.291248803238082,-2.033541940991358,-0.9858120890925786,-0.6849176310347254,-2.473455690292767,2.9620710970886805,12
57,0.6549468517303467,0.6048679302574266,0.0006009578704833984,0.0004906813671762061,tanh,1e-05,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-0.336392656369202,-8.013616033666334,-2.5244884531754304,-1.2009325626633147,-0.44668389026049,-2.5044227192269544,2.8630523445963054,13
71,9.469949054718018,0.9151647560995974,0.0003998279571533203,0.0004896873850638213,tanh,0.001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.4255818246441612,-8.437536032250502,-2.456109511880424,-0.8618461422723666,-0.39730007537383094,-2.515674717284257,3.054934952704171,14
42,0.4178940296173096,0.10476908177251286,0.0004006862640380859,0.0004907384527093225,logistic,0.0001,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.22902741097861523,-8.443054417910393,-2.588885816698687,-0.5748160068965132,-0.8407829486010373,-2.535313320217049,3.063925993909517,15
36,0.21604933738708496,0.22693514356332262,0.00020031929016113282,0.0004006385803222656,logistic,1e-05,"(10,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10,), 'solver': 'lbfgs'}",-0.3596562499267693,-8.31655907466157,-2.348970481741735,-0.7924958620634961,-0.9042336680995663,-2.544383067298628,2.96271605243141,16
61,1.1870707035064698,0.36533698256335895,0.00019969940185546876,0.0003993988037109375,tanh,0.0001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.19961109383837955,-8.753725123165305,-2.7533976653114314,-0.8656862427962717,-0.7877639251691076,-2.6720368100560994,3.159741379459779,17
62,2.8276443481445312,0.4413648379530411,0.000800180435180664,0.0004000965932225892,tanh,0.0001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.2690620111541767,-8.214633368772962,-3.355781777875737,-1.1833149211589151,-0.5513890685664216,-2.7148362295056425,2.9552141185476626,18
52,2.710615873336792,0.8343893053838647,0.00020017623901367188,0.00040035247802734376,logistic,0.001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.6170732292515609,-8.298202769210501,-2.896300236762599,-1.1789305924406526,-0.6004239945372529,-2.7181861644405134,2.913321466055274,19
44,1.8980299949645996,0.4298320310947291,0.000600433349609375,0.0004902525500130935,logistic,0.0001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.7415366768926892,-8.358778970472072,-3.2206769145496,-1.0173299119404255,-0.2845140538490398,-2.7245673055407655,2.9930384458858508,20
49,1.014430856704712,0.3201471938279471,0.0007997512817382813,0.00039987925153248956,logistic,0.001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.792785463172017,-8.174693342807997,-2.9590163263479243,-1.0383397672902588,-0.6826021836209537,-2.7294874166478302,2.8461723449006415,21
50,1.7135909080505372,0.27674009974510816,0.0005993843078613281,0.0004894022070007438,logistic,0.001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.946466514766838,-8.208056700767164,-3.0428486705555713,-1.051416266323692,-0.41251635610171783,-2.7322609017029964,2.8801499763988874,22
43,1.0224305152893067,0.1864202472488922,0.0006006240844726562,0.0004904083768596664,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.8499480026655976,-8.588620896285759,-2.7473449852881116,-1.0109354225409453,-0.5066002006105236,-2.740689901478188,3.02511003062776,23
