,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40,0.6845553398132325,0.17247972843049075,0.0006010532379150391,0.0004907648015591428,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.811491772108882,-0.5209901678486251,-5.167581404879277,-0.3167901968077141,-0.625155217253841,-1.688401751779668,1.8162876131745826,1
53,10.780247259140015,1.865370448335241,0.0009999752044677734,1.1523290608973094e-06,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.591968230200097,-1.1173320617081866,-7.916488608537344,-0.4417365195250467,-0.47564294409021485,-2.508633672812178,2.813989160345098,2
46,1.9206365108489991,0.3723110918921682,0.0006012439727783204,0.0004909154080980807,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-2.358496925582591,-1.1224551020097817,-8.181658207113731,-0.3190901341100128,-0.870881575091474,-2.570516388781518,2.883901001372622,3
47,8.633159732818603,2.7188436256694777,0.0007992744445800781,0.00039965043593986286,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.601082042548339,-0.9506684262963779,-8.138170260826223,-0.557971303154923,-0.7043460088724702,-2.590447608339667,2.868956418651776,4
43,0.8883986949920655,0.3466391660423917,0.0006010055541992188,0.000490719845037806,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-2.4612703964099216,-2.093729375249884,-7.72408089980017,-0.359244060210346,-0.38123940439505755,-2.6039128272130756,2.7009468757205086,5
68,2.400543689727783,0.4354596636498862,0.0006010055541992188,0.000490719845037806,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.7415622650914,-1.0739907711040808,-8.07761757320217,-0.8717221593514874,-0.5957351264753072,-2.672125579044889,2.8046764448608115,6
56,1.1366591453552246,0.40863017355758285,0.0010006427764892578,1.087356019114626e-06,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-2.356551462209639,-1.4083289849921816,-8.233646496357844,-0.5190462172721821,-0.89172195426571,-2.6818590230195114,2.843673605518941,7
52,3.0198893547058105,1.050131202369673,0.0007989883422851562,0.0003994965900394355,logistic,0.001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.0179079720951814,-1.3456873351919934,-8.16462676709903,-0.4187555162266132,-0.4726261978132501,-2.6839207576852133,2.8969415498322886,8
41,2.7666285037994385,0.7032595144964399,0.0005985736846923828,0.0004887349797810948,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.2862129441619463,-1.0861369203066062,-7.929938598153719,-0.7073759909162978,-1.5833886432153461,-2.718610619350783,2.6587091264728016,9
70,4.901115560531617,1.512346957772634,0.0005998611450195312,0.0004897922182338888,tanh,0.001,"(30, 30)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.4771978545862754,-0.794054918400262,-8.844734203390725,-0.34627236014080526,-0.13144645725492943,-2.7187411587545993,3.290293802656403,10
