,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.81924043890905,99.9,98.84836475019122
1,87.3,87.30140762060884,100.0,99.73456558466259
2,99.9,99.88129303883997,99.9,99.87467184988044
3,99.9,99.86987907501702,100.0,99.86817656460792
4,87.0,86.9942449409985,97.8,97.31111333800206
5,99.9,99.86974367376718,96.8,97.67654589507119
6,99.9,99.91784425843313,100.0,99.89723776232415
7,99.9,99.95316322736144,99.7,99.53844887204943
8,99.9,99.8971204201361,97.8,99.16605467581789
9,100.0,99.86908458344834,99.8,99.78375654856134
10,99.8,99.83737954555522,96.9,95.41455417171984
11,95.4,95.40999561710655,,
12,99.7,99.81356253572912,,
13,99.9,99.8300971333467,,
14,65.5,65.49974129946608,,
15,98.9,98.90003250896264,,
16,99.9,99.89701883210367,,
17,99.5,99.5044771843141,,
18,97.9,97.90100133957128,,
19,99.3,99.30375000577672,,
20,99.4,99.40089568009752,,
21,99.9,99.88538266133796,,
22,99.5,99.49401642002664,,
23,99.9,99.90853149342531,,
24,99.8,99.81320082928683,,
25,99.8,99.74963732105738,,
26,99.9,99.88830042121077,,
27,99.7,99.84094691570354,,
28,97.4,97.40453697677488,,
29,98.0,97.98825401020572,,
30,99.6,99.60754904775362,,
31,99.9,99.87665035893448,,
32,99.8,99.79400493850306,,
33,100.0,99.97696689527,,
34,99.8,99.7542266129306,,
35,99.7,99.75652742021518,,
36,99.4,99.40956881488765,,
37,99.8,99.85739330486324,,
38,97.6,97.60034126027406,,
39,99.3,99.28137908018616,,
40,99.8,99.85233764420538,,
41,92.5,92.50360681268862,,
42,99.4,99.38393646811441,,
