,y_train,y_train_pre,y_test,y_test_pre
0,100.0,99.90928024325392,97.4,98.75032909124329
1,99.9,99.8844315246596,99.8,99.86978107801694
2,99.7,99.70453784735166,98.0,97.26211198374953
3,99.9,99.89760555206817,99.4,99.5707830439123
4,99.7,99.63675938235082,99.9,99.72897395516317
5,96.9,96.89918815003627,97.8,94.6082082012396
6,99.9,99.90530715871581,99.9,99.89979682418051
7,99.6,99.54955096011415,99.8,99.56131384211669
8,100.0,99.91181699989322,100.0,99.8343272907069
9,99.8,99.88247660307368,99.9,99.91302518123742
10,65.5,65.49950320754184,99.9,99.90968957993876
11,92.5,92.4962416999683,,
12,99.5,99.50300259552704,,
13,99.8,99.83717577355789,,
14,99.9,99.89220773988384,,
15,100.0,99.91372928720399,,
16,97.8,97.795282632443,,
17,99.9,99.91159543096495,,
18,98.9,98.89408159710918,,
19,97.9,97.90966230238631,,
20,99.8,99.84057809370844,,
21,99.7,99.83064841593205,,
22,99.9,99.88780506504219,,
23,99.8,99.8907770130652,,
24,97.6,97.60208871429866,,
25,99.5,99.5001299422314,,
26,99.9,99.92628298100779,,
27,87.0,86.99910576959506,,
28,95.4,95.40103354115608,,
29,99.9,99.90451255669745,,
30,99.9,99.90693300542908,,
31,99.9,99.89871065175414,,
32,96.8,96.79953332277732,,
33,99.3,99.28799322457678,,
34,99.4,99.38171295359031,,
35,100.0,99.91320462936781,,
36,99.8,99.73240807398429,,
37,99.7,99.75051738693203,,
38,99.4,99.45400732391741,,
39,99.3,99.29833666197315,,
40,99.8,99.84798910296114,,
41,99.9,99.90874116009357,,
42,87.3,87.30186192262231,,
