,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.83627425665632,100.0,99.92286786423962
1,87.3,87.29874590889243,99.9,99.90028455756443
2,87.0,86.99953440664508,99.8,99.71857966613995
3,97.4,97.39666058417934,99.9,99.89150737139072
4,97.8,97.80574908067008,98.0,96.9590433036065
5,97.6,97.6041002970088,95.4,95.09635021340279
6,99.9,99.84895046645448,92.5,86.75388849680117
7,100.0,99.89499954636946,99.7,99.81735180840833
8,99.9,99.91643717583902,99.9,99.88758807927084
9,99.3,99.39872310088272,99.4,99.21877063162572
10,99.8,99.87703090003394,97.9,98.69057083711887
11,99.8,99.83581728705785,,
12,98.9,98.88915685671128,,
13,100.0,99.93989493761657,,
14,99.8,99.81717296337656,,
15,97.8,97.79204034584244,,
16,99.4,99.43542423661297,,
17,99.8,99.81763274030361,,
18,99.9,99.9309277787172,,
19,99.7,99.84174109906071,,
20,96.8,96.80036922440918,,
21,99.9,99.92718582990075,,
22,99.9,99.91047818159622,,
23,99.5,99.49429486086575,,
24,99.9,99.78322754756813,,
25,99.4,99.42514039617596,,
26,99.5,99.52613830543483,,
27,100.0,99.86759708722381,,
28,99.8,99.87929880918983,,
29,65.5,65.49960258744474,,
30,99.9,99.94075280969159,,
31,99.8,99.69715272229281,,
32,99.9,99.93490002216687,,
33,99.9,99.92702329231875,,
34,100.0,99.90134332853513,,
35,96.9,96.91228065340015,,
36,99.7,99.64083790802705,,
37,99.9,99.91070869834716,,
38,99.9,99.90880495381369,,
39,99.6,99.5347488040459,,
40,99.8,99.78783770604984,,
41,99.7,99.83318692568047,,
42,99.3,99.28093161986101,,
