,y_train,y_train_pre,y_test,y_test_pre
0,99.8,99.81079796622359,97.8,95.93544420163352
1,92.5,92.5027134760428,100.0,99.97451182308092
2,99.9,99.8536105293563,100.0,99.96817336154032
3,98.0,97.99693968372412,99.8,99.62499387945621
4,99.9,99.91354052475305,65.5,82.88393164383226
5,99.9,99.93360000896254,99.3,99.62934185945173
6,99.9,99.93590059471339,99.5,99.50757966314242
7,99.9,99.89916026929149,99.9,99.91399056258965
8,99.9,99.92267655428401,99.5,99.6096357673255
9,96.8,96.79383249340765,97.9,98.67696950437951
10,99.4,99.39257923843326,97.6,97.92899326956345
11,99.9,99.86021567078566,,
12,99.8,99.86198361468047,,
13,99.9,99.87855102166006,,
14,99.7,99.67402723988633,,
15,99.9,99.91694899555515,,
16,99.7,99.80868533903583,,
17,95.4,95.39768756465838,,
18,96.9,96.90541152467199,,
19,99.8,99.77878276031191,,
20,100.0,99.96645588582061,,
21,97.4,97.40232100263961,,
22,99.6,99.60747459594998,,
23,99.3,99.31050819124556,,
24,99.9,99.90958549741657,,
25,99.8,99.80201985409118,,
26,100.0,99.93447668859807,,
27,99.8,99.81197542173564,,
28,99.9,99.91626185725468,,
29,87.0,86.99891401736741,,
30,99.4,99.38793912128875,,
31,99.7,99.70104597882755,,
32,100.0,99.97349758069544,,
33,99.8,99.79578159102775,,
34,97.8,97.80259940145629,,
35,99.7,99.72532739684937,,
36,99.9,99.83735395583298,,
37,87.3,87.30108120868567,,
38,99.4,99.39824190021258,,
39,99.8,99.79228165680198,,
40,99.9,99.88245393560311,,
41,99.9,99.90465107632801,,
42,98.9,98.89921297291778,,
