,y_train,y_train_pre,y_test,y_test_pre
0,99.7,99.73096262341956,98.9,98.72223730418919
1,100.0,99.86411043986769,99.9,99.8789872546864
2,97.8,97.79968165359463,99.9,99.8897182715566
3,100.0,99.88359673339976,99.4,99.62226251425818
4,99.4,99.39321596132332,99.9,99.88348795076863
5,99.9,99.87988182902325,99.8,99.86612513662428
6,97.6,97.59539170668148,97.9,98.936419546309
7,99.3,99.30622382957533,99.9,99.89851193029374
8,99.9,99.87142713846397,99.9,99.90219534245716
9,99.8,99.88905529361452,100.0,99.94888423180429
10,99.8,99.87442464112624,95.4,98.71748346561648
11,97.4,97.40022913967971,,
12,99.6,99.63287193208268,,
13,96.8,96.79466117479029,,
14,100.0,99.95268449703781,,
15,99.7,99.65212631099476,,
16,99.5,99.50121344021844,,
17,99.5,99.50345689106894,,
18,99.9,99.88610121856544,,
19,99.9,99.81930688195746,,
20,99.9,99.87075275071203,,
21,99.9,99.9214156752763,,
22,87.0,87.00110884622052,,
23,97.8,97.8025478162458,,
24,99.9,99.91197596359552,,
25,100.0,99.89290041142799,,
26,96.9,96.89498222726456,,
27,99.7,99.85739975822321,,
28,98.0,98.00229525147748,,
29,99.9,99.90239271650825,,
30,99.8,99.71726925786038,,
31,99.8,99.79038684119135,,
32,87.3,87.29822841401275,,
33,99.3,99.34054520177487,,
34,99.9,99.93146490056105,,
35,99.8,99.85681888483222,,
36,99.8,99.86379144045651,,
37,99.9,99.88309425321697,,
38,99.8,99.8146753367381,,
39,99.4,99.37662605325042,,
40,65.5,65.49865310607954,,
41,99.7,99.83489588113548,,
42,92.5,92.50280301424131,,
