,y_train,y_train_pre,y_test,y_test_pre
0,87.0,86.99987479170022,99.8,99.74801223009268
1,100.0,100.00436192890453,99.9,99.921189643886
2,99.7,99.69935039044398,99.3,99.38291256052264
3,99.9,99.91263756637221,100.0,100.08666733092105
4,99.8,99.79439546203477,99.9,99.48374617984624
5,99.8,99.80283828949474,99.9,99.90335872316413
6,99.9,99.88876548866465,99.4,99.24169897288897
7,97.8,97.79983289714322,87.3,88.52341629450304
8,97.4,97.39607363237722,99.5,99.97168249759329
9,99.9,99.91063574496641,97.9,98.79602644375841
10,99.3,99.29939386422922,99.9,99.83138450203353
11,99.9,99.90172551851488,,
12,99.9,99.90460301265487,,
13,99.9,99.90548109470402,,
14,100.0,100.00136855259645,,
15,99.7,99.69966105975172,,
16,96.8,96.80349402901618,,
17,65.5,65.4999590570308,,
18,99.4,99.39704160673381,,
19,99.8,99.79731343273707,,
20,99.7,99.70532957135865,,
21,95.4,95.39984413602114,,
22,99.4,99.40101235290226,,
23,92.5,92.49936072088458,,
24,99.8,99.80620149988604,,
25,99.9,99.8850567890799,,
26,100.0,100.00326851596782,,
27,99.6,99.59996563838702,,
28,100.0,99.98220181735815,,
29,99.7,99.68512382711405,,
30,99.9,99.90484593135623,,
31,99.9,99.90090322951905,,
32,99.5,99.50143180285573,,
33,99.8,99.79963358391788,,
34,96.9,96.90161077620205,,
35,97.8,97.80227513115969,,
36,99.9,99.88067480937411,,
37,97.6,97.59898109175876,,
38,99.8,99.80013860746422,,
39,98.0,97.99964085436852,,
40,99.9,99.90197727011162,,
41,99.8,99.82420386047495,,
42,98.9,98.89541675217316,,
