,y_train,y_train_pre,y_test,y_test_pre
0,99.7,99.69833532442794,65.5,86.19093235443557
1,100.0,100.00467569083838,99.7,99.86765880726509
2,99.9,99.90428899427252,99.8,99.67240396279797
3,98.9,98.9084520583518,99.9,99.92939883991585
4,95.4,95.40042507900253,99.7,100.05029251891571
5,99.4,99.3856142283293,99.9,99.90632748222825
6,99.8,99.78044948978564,99.3,99.69756441396058
7,96.9,96.90032297608366,96.8,93.575748769771
8,99.9,99.87417968178423,99.9,99.94345443063304
9,99.4,99.39912560506258,99.9,99.95864898811931
10,99.4,99.3847890293361,92.5,87.92557466551577
11,99.8,99.80911760471074,,
12,97.8,97.80257571778583,,
13,100.0,99.93743023010194,,
14,99.6,99.61580001946245,,
15,97.4,97.40431724250303,,
16,97.9,97.89397685462203,,
17,99.5,99.49799089443198,,
18,87.3,87.30090331043102,,
19,99.9,99.92168659608188,,
20,99.5,99.50172174961119,,
21,99.9,99.88893015833293,,
22,98.0,97.99822983392755,,
23,99.9,99.88990612865913,,
24,97.8,97.80463946488939,,
25,99.8,99.79815240460366,,
26,87.0,86.99964792945937,,
27,99.9,99.93892733125753,,
28,99.9,99.9628381524507,,
29,99.8,99.76849490854377,,
30,99.8,99.78399272001539,,
31,99.9,99.91715209517565,,
32,99.9,99.89977765517054,,
33,100.0,99.95287978087083,,
34,99.9,99.92638570521063,,
35,100.0,99.969944600887,,
36,99.9,99.90791930729287,,
37,100.0,100.00281706693994,,
38,99.8,99.8435665253478,,
39,97.6,97.59511793370649,,
40,99.7,99.74855087205137,,
41,99.8,99.7728541953519,,
42,99.3,99.30161578920305,,
