,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.83346117681225,98.9,99.63487410503701
1,99.8,99.77468291064838,97.8,99.82874302814415
2,99.8,99.77399244019402,99.9,99.83501961027773
3,99.4,99.405132101575,100.0,99.83503674582278
4,99.8,99.83484990535227,99.3,99.67508369859809
5,100.0,99.83472540467466,99.9,99.83488541333276
6,99.7,99.71888556775409,92.5,86.69512910418314
7,99.7,99.77014503737578,99.9,99.83504318759533
8,99.9,99.83170957275595,99.8,99.75943557929715
9,99.7,99.83382219632108,100.0,99.8349745180474
10,99.9,99.83456772438394,99.9,99.83323634680438
11,87.3,87.30197991790419,,
12,99.8,99.82076343930862,,
13,97.6,97.60047412314637,,
14,99.3,99.83498880815493,,
15,96.9,96.89975149277029,,
16,99.9,99.83503022740155,,
17,99.9,99.83386830558045,,
18,99.4,99.40440504265456,,
19,65.5,65.5006421072624,,
20,99.9,99.82866772728835,,
21,99.8,99.83091659625597,,
22,96.8,96.79630165944599,,
23,99.4,99.41091807960039,,
24,100.0,99.83046143125586,,
25,99.9,99.8287417756298,,
26,98.0,98.00108245877641,,
27,99.5,99.49664152380248,,
28,100.0,99.83453062337783,,
29,99.7,99.79513625517038,,
30,95.4,95.3957384309016,,
31,99.5,99.83408144445497,,
32,97.4,97.4017718611955,,
33,99.9,99.83492460551724,,
34,99.9,99.83445846965641,,
35,99.9,99.78650076387808,,
36,99.8,99.83371153990572,,
37,97.9,97.8969311597528,,
38,97.8,97.79940253627791,,
39,99.8,99.81472194377874,,
40,87.0,86.99856005559222,,
41,99.9,99.83305755809268,,
42,99.6,99.60561434107619,,
