,y_train,y_train_pre,y_test,y_test_pre
0,87.3,87.30008822433511,99.4,99.04536541835974
1,65.5,65.49912437916392,99.9,99.90260813184088
2,99.9,99.90190407698759,99.9,99.8898072032094
3,99.9,99.89930481347741,99.8,99.8823586606158
4,99.9,99.90999461028264,95.4,94.91047621531291
5,99.9,99.89904740110032,97.4,98.73012010396542
6,99.9,99.89807494282189,99.9,99.91125664308913
7,99.8,99.88958363504236,99.5,99.8128562121514
8,96.9,96.90364274806883,99.9,99.89634678805008
9,99.3,99.36434987758088,100.0,99.9164057863305
10,99.8,99.8853156409694,99.9,99.90516023970712
11,98.0,97.99308611792281,,
12,96.8,96.79631662434315,,
13,99.6,99.5940699213898,,
14,97.8,97.74006014691764,,
15,99.9,99.79540909221552,,
16,99.9,99.85341565488952,,
17,100.0,99.90487887007902,,
18,99.5,99.52847526058211,,
19,100.0,99.89934580577588,,
20,97.9,97.98385854331889,,
21,99.4,99.42925851462377,,
22,100.0,99.875292096941,,
23,99.7,99.81084728309477,,
24,99.9,99.87275130931701,,
25,100.0,99.90463070799541,,
26,98.9,98.84927696783681,,
27,99.3,99.29872975578242,,
28,99.8,99.78709432745126,,
29,99.8,99.87988533120232,,
30,87.0,87.000710807454,,
31,99.4,99.40576823262393,,
32,99.9,99.89459400014852,,
33,99.8,99.83437726913223,,
34,99.7,99.8741017805299,,
35,99.8,99.69313305328886,,
36,97.8,97.77199062881272,,
37,99.8,99.89311908788423,,
38,99.9,99.90656189555258,,
39,92.5,92.49806287913725,,
40,97.6,97.6212442249058,,
41,99.7,99.69924752076324,,
42,99.7,99.65736452645444,,
