,y_train,y_train_pre,y_test,y_test_pre
0,99.8,99.8081793624845,99.6,99.77772848942924
1,99.9,99.89444497511788,99.9,99.8438745588302
2,99.9,99.87620408656284,99.8,99.77087581953212
3,87.0,86.99894542442775,99.8,99.38631381467148
4,100.0,99.98256628658821,99.4,98.93077720430065
5,98.0,98.0056097446087,99.8,99.45477195998389
6,99.4,99.40637474515064,99.9,99.79637736246742
7,99.9,99.86564476161294,99.9,99.86403754690838
8,99.9,99.89397708804324,87.3,89.99641909118705
9,65.5,65.50159950839026,99.4,99.75838636966488
10,99.3,99.30031673748613,99.8,99.82917949003168
11,100.0,99.95399071494501,,
12,99.5,99.51985529546543,,
13,99.5,99.49787833228484,,
14,95.4,95.3985167986303,,
15,99.7,99.78302753527622,,
16,97.6,97.60392413699402,,
17,100.0,100.02137380030338,,
18,100.0,99.97685356663494,,
19,99.9,99.91489577219657,,
20,99.9,99.85994430187044,,
21,97.9,97.89390397236714,,
22,99.8,99.85358456856366,,
23,97.4,97.39256832085205,,
24,99.9,99.90903658593412,,
25,99.3,99.27943158877896,,
26,96.8,96.80055840470932,,
27,99.9,99.90335481412735,,
28,99.7,99.69242350784425,,
29,99.8,99.7747135126826,,
30,99.8,99.79129364222386,,
31,98.9,98.9163472347687,,
32,92.5,92.50092039321211,,
33,97.8,97.79753855093848,,
34,99.7,99.66939697857687,,
35,99.9,99.90404705924655,,
36,100.0,100.0060673729941,,
37,99.9,99.90266702414145,,
38,99.7,99.7054951856605,,
39,96.9,96.90120853135055,,
40,99.9,99.90464039429344,,
41,97.8,97.79839154119476,,
42,99.9,99.9405100592222,,
