,y_train,y_train_pre,y_test,y_test_pre
0,100.0,99.65980754836335,99.8,99.65980592572416
1,99.7,99.65980680954291,99.9,99.65980763578409
2,99.9,99.6599280142996,99.7,99.65980748299123
3,87.0,86.99837581538765,99.3,99.65980680158779
4,95.4,95.40274403093315,99.5,99.65845069781824
5,100.0,99.65980898015488,97.8,99.65980760185329
6,99.9,99.65980586253946,99.7,99.65980748557934
7,99.9,99.65980256251461,99.9,99.65981707780355
8,99.9,99.65970790137891,99.8,99.65979758433875
9,99.6,99.65980279952262,99.9,99.65997903780266
10,99.9,99.65981228061816,99.5,99.65961243318063
11,99.4,99.65980759274632,,
12,99.8,99.65980630370595,,
13,97.9,99.65980759240352,,
14,96.8,96.73170343143266,,
15,100.0,99.65983075026952,,
16,99.4,99.35075924661453,,
17,99.3,99.65988494499854,,
18,99.8,99.65981716003844,,
19,96.9,96.88818936971253,,
20,97.6,99.65981292840962,,
21,87.3,87.2999881972874,,
22,99.9,99.65980466603605,,
23,100.0,99.6598088693028,,
24,98.0,97.90765034483468,,
25,97.8,97.93718406500622,,
26,99.8,99.65980667475009,,
27,99.8,99.65979372840167,,
28,99.9,99.65979974941072,,
29,100.0,99.65980862445795,,
30,99.9,99.65977069408427,,
31,99.9,99.65978498738644,,
32,97.4,97.46294650132378,,
33,92.5,92.50810924814695,,
34,98.9,99.65980691781996,,
35,99.4,99.65980405175813,,
36,99.9,99.65971871675379,,
37,99.9,99.65980768114784,,
38,99.7,99.65980851015775,,
39,99.8,99.65980091854001,,
40,99.8,99.65978349314017,,
41,99.9,99.65980757297828,,
42,65.5,65.50045885523295,,
