,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47,2.95967116355896,1.9118728303001873,0.0007995128631591797,0.0003997609071463399,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.2659722400970181,-3.379133689060393,-0.45810954989947583,-0.8540331454247124,-2.058090675864581,-1.603067860069236,1.0341249039239138,1
38,0.5461241722106933,0.09928431280704564,0.0004010200500488281,0.0004911472727697004,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.2264045398471404,-4.675342079642227,-0.272827103495319,-0.5896876582046968,-1.6009372032761224,-1.6730397168931013,1.5717982235004844,2
40,0.47910871505737307,0.30630942059581395,0.00020012855529785156,0.0004002571105957031,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-3.2847683597102586,-2.2757664803270687,-0.8010372476253462,-1.0016186496908885,-1.5680733903038895,-1.7862528255314902,0.9076425744982037,3
46,1.2906952381134034,0.3773808995261222,0.0006002902984619141,0.0004901421743889459,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.7448391596265007,-4.12028354140162,-0.5996979833840465,-0.6483176048524653,-2.0820134647720336,-1.8390303508073331,1.2826356032862218,4
37,0.3628847599029541,0.08985153905216423,0.0013996124267578124,0.0019585593589441586,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.5403618152077408,-5.117137191079768,-0.5822000157780353,-0.5967370882888031,-2.555539419601422,-1.8783951059911537,1.7922654261384872,5
39,0.5213157176971436,0.17835042113115673,0.0008037090301513672,0.0004018669450422336,logistic,1e-05,"(10, 10)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-1.4438011480422228,-1.5067548795204562,-0.5124722608205935,-1.6232422278484395,-4.7378638594388445,-1.9648268751341114,1.4420156639064667,6
56,1.102849292755127,0.37513917756597415,0.0007997035980224609,0.0003998520655634258,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.1992239864717043,-6.1026127930610565,-0.4186270506016173,-0.6883670564718093,-2.0514463863291583,-2.0920554545870695,2.0810608368972803,7
41,2.243510293960571,1.147931754605912,0.0007996559143066406,0.00039983371498452335,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.4397622718740557,-5.222194671829037,-0.6810244769232683,-0.8552808448617846,-1.449186810933158,-2.1294898152842605,1.6640651935234616,8
55,0.36548423767089844,0.17390111079938386,0.0005997657775878906,0.0004897100110565965,tanh,1e-05,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.2753980770531406,-5.416875730777862,-0.5494412292748209,-0.8495738839085768,-2.8615068586792693,-2.190559155938734,1.7993509279860327,9
63,1.2810894966125488,1.5067087968695174,0.0006002902984619141,0.0004901360045690961,tanh,0.0001,"(10, 10)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (10, 10), 'solver': 'lbfgs'}",-4.119139399906424,-1.590495613528377,-0.6333544697115027,-0.8964072409914849,-3.9207816869348138,-2.2320356822145206,1.4942745478478292,10
