,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
47,3.4065729141235352,1.0086503233959945,0.0005994796752929688,0.0004894751104182657,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.2798263466369198,-1.5728978241022769,-3.3510586343537017,-1.290476491916683,-0.9261019649900439,-1.484072252399925,1.0288388109169884,1
41,2.1194832801818846,1.028128553140484,0.0007982730865478515,0.00039914079792841944,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.6521801806509581,-2.047566892143705,-2.4685985100449854,-1.6820353356876583,-0.6626124238948276,-1.502598668484427,0.7336391581396235,2
40,0.6637526035308838,0.4478850473838069,0.000800323486328125,0.00040016251023930867,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.5152329179229227,-3.3939594086942386,-3.2961246581320123,-0.6926418562834163,-1.0109071983897013,-1.7817732078844581,1.2866211931006637,3
46,1.474938726425171,0.43080118415087465,0.0004008293151855469,0.0004909159638929317,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-0.754543505706432,-1.8911007395502664,-4.331586327158272,-0.6732544507023486,-1.2901737074909991,-1.7881317461216635,1.3445431984288827,4
38,0.6463468551635743,0.05602396525314306,0.0006000041961669922,0.0004899023338957717,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.6541629291816204,-2.8744191026663457,-4.390495399233975,-0.4292669633016845,-0.9280371723510621,-1.8552763133469377,1.5363551862183409,5
65,6.889964532852173,0.7308194805838704,0.0005997657775878906,0.0004897148862105747,tanh,0.0001,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.8020231740588991,-2.0132737795913718,-5.9199760840621245,-0.5319197544762136,-0.6556492613319568,-1.9845684107041133,2.037787281069793,6
37,0.2778629302978516,0.061336919139778415,0.0006011962890625,0.0004908749538064442,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-0.6473347141900689,-3.1082270353574364,-4.7865372800914265,-0.9863917532477166,-0.7776152378918686,-2.061221204155703,1.6325162514351115,7
43,0.8815992832183838,0.23016666721520285,0.0004004001617431641,0.0004903883285914136,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.0590754477002466,-3.0893699085348767,-4.761171558410028,-0.6211165170047196,-0.9413634582226579,-2.0944193779745057,1.592079776788353,8
68,2.078468942642212,0.2537444987372807,0.0006008148193359375,0.000490563315282767,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.5068871065844225,-4.5032241540796925,-5.547850036636123,-0.29061559199431786,-0.2539550716266992,-2.2205063921842507,2.3156126516225144,9
53,8.703975677490234,1.9832383083794294,0.0007997512817382813,0.00039987623791021184,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.32387402453903785,-4.2790115812922345,-5.352674727217938,-0.6442401579200696,-0.696835560576448,-2.2593272103091455,2.118668883773302,10
