,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
41,2.4699607849121095,0.8909317375626233,0.0009990692138671874,1.9227833894401503e-06,logistic,1e-05,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-0.8894299112768785,-0.3644011951267707,-0.6263367947844437,-3.6611583301606228,-1.3023527936846213,-1.3687358050066674,1.1873656704462254,1
47,4.4182069301605225,2.049969439572631,0.0007956504821777343,0.0003978511167933636,logistic,0.0001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.5142372318568955,-0.18159897144828505,-0.25055455310457936,-5.217307142484137,-0.8986486534349324,-1.612469310465766,1.8663465380373947,2
55,0.5171178817749024,0.2328974753179072,0.000803375244140625,0.00040168841453394377,tanh,1e-05,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.9542800479722966,-0.2621945954453167,-0.3584215186077939,-3.5929238109002566,-3.0099226530398178,-1.835548525193096,1.351959055837711,3
37,0.41269588470458984,0.05686673467360923,0.0003991127014160156,0.0004888114434868443,logistic,1e-05,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.9666646920962174,-0.22928779270790697,-0.34376121694733547,-4.893432659251662,-2.083775247188241,-1.9033843216382724,1.68593936838981,4
59,4.028712320327759,1.9557782124510867,0.0010028362274169921,4.840308204822358e-06,tanh,1e-05,"(100, 100)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-2.087688787572452,-0.542619057617367,-0.3722423029506041,-6.106025345177147,-0.9342893425536662,-2.0085729671742474,2.134294240107981,5
56,0.7491706848144531,0.18542119739720045,0.000599527359008789,0.0004895147560649951,tanh,1e-05,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.1032420390186624,-0.35547757517700107,-0.33355377704494904,-5.9914923229852,-2.3681211690668285,-2.0303773766585285,2.114170385509736,6
38,0.619738245010376,0.05663907113974986,0.0008013248443603516,0.00040066370968099637,logistic,1e-05,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.9658017690603933,-0.4313118042924565,-0.32610801114208604,-5.455604955155629,-2.199903296857143,-2.0757459673015415,1.8556048200569297,7
44,1.4199209213256836,0.5346988085601745,0.0005998611450195312,0.0004897849530624966,logistic,0.0001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-0.8360527630412228,-0.4558125162246929,-0.42621449667154554,-6.024273532474094,-3.023209595172604,-2.153112580716832,2.160583578291525,8
43,0.6209428310394287,0.18471114928233628,0.0008009433746337891,0.00040048753828308205,logistic,0.0001,"(30,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.4641119877830364,-0.3488299217567243,-0.3004784681318632,-5.865274608854222,-2.863394794262226,-2.1684179561576142,2.0710329480255933,9
61,1.0154285907745362,0.4411369506621578,0.0006033897399902344,0.0004926816048300987,tanh,0.0001,"(30,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.0001, 'hidden_layer_sizes': (30,), 'solver': 'lbfgs'}",-1.172177608585661,-0.2691359243356044,-0.27567395587027743,-6.03700764748134,-3.151266578784204,-2.1810523430114173,2.196061310315141,10
53,7.871389007568359,1.9066612407416295,0.0009999752044677734,1.0047582390644778e-06,logistic,0.001,"(100, 100)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100, 100), 'solver': 'lbfgs'}",-1.450136602213598,-0.2247887765074455,-0.38012918503462517,-6.250552073274498,-2.7178690715402296,-2.204695141714079,2.2113676549909633,11
46,0.9034091472625733,0.2604062633828047,0.00040044784545898435,0.0004904466536081389,logistic,0.0001,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.4110062638354817,-0.18549389462294155,-0.30350771720631176,-6.430466697080701,-2.9856414089106447,-2.263223196331216,2.31393707687727,12
50,1.4769320487976074,0.26990088285517777,0.00020022392272949218,0.0004004478454589843,logistic,0.001,"(100,)",lbfgs,"{'activation': 'logistic', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.0339981777287959,-0.518508190332999,-0.30209934987601095,-6.783081751406329,-2.8521327678957467,-2.297964047447976,2.4154060754801945,13
68,1.630970048904419,0.33159780063351524,0.0004001140594482422,0.0004900381120728469,tanh,0.001,"(100,)",lbfgs,"{'activation': 'tanh', 'alpha': 0.001, 'hidden_layer_sizes': (100,), 'solver': 'lbfgs'}",-1.6524487522525797,-0.2913197213013369,-0.3149889471447659,-6.404963151305405,-2.8959667946354815,-2.3119374733279137,2.262722887937701,14
40,0.7475746631622314,0.34338850362999235,0.0006002902984619141,0.000490140202838415,logistic,1e-05,"(30, 30)",lbfgs,"{'activation': 'logistic', 'alpha': 1e-05, 'hidden_layer_sizes': (30, 30), 'solver': 'lbfgs'}",-1.3867433802304845,-0.25915300447412126,-0.278068412704184,-6.369418151854703,-3.439115508873228,-2.3464996916273444,2.320958361840957,15
