,y_train,y_train_pre,y_test,y_test_pre
0,96.8,96.79692973259908,99.9,99.99068537473809
1,99.9,99.90168616214633,99.3,99.85242881433506
2,99.9,99.94815817180832,99.9,99.80910762590477
3,97.8,97.80338373418714,99.7,99.93032540091518
4,100.0,99.99250760146575,99.8,99.84744219102286
5,99.7,99.6755890662365,99.4,98.75783208830312
6,97.6,97.6000685239108,96.9,98.13785186997049
7,99.5,99.50134585744502,98.9,98.28437266005511
8,100.0,99.93540725630845,99.9,99.69218434334361
9,99.6,99.67090447329034,99.4,98.05302060150653
10,99.9,99.92355013341258,99.9,99.85717298494735
11,98.0,98.00225212173639,,
12,99.7,99.84885809156272,,
13,99.9,99.87975871391168,,
14,100.0,100.00299207472904,,
15,99.8,99.76756741786107,,
16,99.9,99.8870000781998,,
17,99.9,99.8789984434387,,
18,99.8,99.78927510764053,,
19,100.0,99.99631823213545,,
20,99.3,99.30430113040609,,
21,99.8,99.77957766465929,,
22,97.9,97.93712825449032,,
23,99.8,99.7625428531765,,
24,99.4,99.3801695102419,,
25,99.7,99.70525560198408,,
26,87.0,86.99998727395577,,
27,99.9,99.85434905980492,,
28,99.9,99.88365434786387,,
29,99.8,99.8138951948093,,
30,99.9,99.8721870177075,,
31,100.0,99.98640489380873,,
32,65.5,65.50003267395883,,
33,99.9,99.92512007807623,,
34,97.8,97.76714961067691,,
35,99.8,99.81838678766556,,
36,92.5,92.50077921690459,,
37,99.8,99.77739661457797,,
38,95.4,95.39942472321287,,
39,99.5,99.49923591687488,,
40,87.3,87.29967100985122,,
41,99.9,99.9291144550816,,
42,97.4,97.40162700988859,,
