,y_train,y_train_pre,y_test,y_test_pre
0,87.3,87.30143681830553,95.4,96.40581087207867
1,99.7,99.78806071183108,99.9,99.73015143594928
2,100.0,100.00335847183706,99.8,99.79403440637618
3,99.8,99.81143110122198,99.8,99.82304664270721
4,99.4,99.39110005297417,99.4,99.07382728484261
5,100.0,99.90816178847113,99.9,99.95370134591856
6,98.0,98.00719518262905,99.7,100.44285410662444
7,99.3,99.33078620581246,99.5,99.69337650975585
8,97.4,97.40362645124237,99.5,99.66271514981905
9,99.9,99.90047343032973,97.6,99.72111224769917
10,99.9,99.86657322994084,97.8,96.58873498031899
11,99.3,99.35734080019772,,
12,96.8,96.79855544486344,,
13,97.9,97.89316169949285,,
14,99.9,99.90247034517499,,
15,99.9,99.90319677334249,,
16,99.8,99.65966639587005,,
17,97.8,97.79755378610777,,
18,99.9,99.9221462705904,,
19,99.7,99.8421641854762,,
20,100.0,100.02607750972525,,
21,99.8,99.81203404210906,,
22,99.9,99.89003164031969,,
23,87.0,86.99878455188407,,
24,65.5,65.50029867026815,,
25,96.9,96.89032665537867,,
26,99.8,99.7609989217082,,
27,99.8,99.81570821888934,,
28,99.9,99.88264132407544,,
29,99.9,99.89622582675814,,
30,99.9,99.90789526876777,,
31,99.9,99.9080951070802,,
32,99.9,99.90734322554938,,
33,98.9,98.8933266922683,,
34,99.6,99.64391556826241,,
35,99.9,99.91642821793324,,
36,100.0,99.96319318288688,,
37,100.0,99.92328428634305,,
38,99.8,99.7714239680242,,
39,99.7,99.66908797761567,,
40,99.9,99.93655936390152,,
41,92.5,92.5016501905784,,
42,99.4,99.39460721897194,,
