,y_train,y_train_pre,y_test,y_test_pre
0,99.5,99.49790142669265,100.0,99.87213618558398
1,99.8,99.86618296885482,99.8,99.85332953259021
2,99.9,99.94137323970916,97.9,98.19400390158745
3,99.7,99.84387024787549,99.9,99.94732292282208
4,97.8,97.80024774615643,97.6,99.41948254916696
5,99.9,99.91595807405504,98.0,95.90708172706397
6,99.5,99.49512408263146,99.3,99.51396608765829
7,99.7,99.69718274534243,99.9,99.91398298061924
8,100.0,99.89307250792763,99.4,98.84157730858183
9,65.5,65.50073272523078,99.9,99.45119756307274
10,98.9,98.90215178114778,92.5,88.73421180043614
11,99.7,99.80925317778087,,
12,100.0,99.85587020259882,,
13,100.0,99.9112491810339,,
14,100.0,99.91314354127732,,
15,99.8,99.87113200147418,,
16,99.9,99.9161102288684,,
17,97.8,97.79415148990066,,
18,99.8,99.75151941761203,,
19,99.8,99.80427199649797,,
20,97.4,97.39396970176207,,
21,99.8,99.89544974865191,,
22,99.8,99.76300779004141,,
23,99.9,99.88302863158904,,
24,87.3,87.30103168895363,,
25,99.9,99.9094824787912,,
26,99.8,99.75631022813997,,
27,87.0,86.99954707959601,,
28,99.3,99.32275104034608,,
29,99.4,99.4258448442219,,
30,99.9,99.85083267064793,,
31,99.9,99.90335769976787,,
32,95.4,95.39425343169815,,
33,96.8,96.80538243867267,,
34,99.9,99.90159248761279,,
35,99.9,99.90871093545466,,
36,99.9,99.91303961293909,,
37,99.7,99.68250130117971,,
38,99.9,99.9211749205255,,
39,99.9,99.91088762242364,,
40,96.9,96.90259862515401,,
41,99.6,99.57155130299067,,
42,99.4,99.4010896090489,,
