,y_train,y_train_pre,y_test,y_test_pre
0,100.0,99.92145524630497,92.5,89.7850606602695
1,99.9,99.90874450371462,99.9,100.01136791447672
2,99.9,99.9153214407171,99.4,99.51811040767262
3,99.8,99.7989483857213,87.3,85.80854089789455
4,99.8,99.80298880760782,99.9,99.91169307995676
5,99.5,99.50373742581513,97.6,99.00710047754788
6,97.9,97.89955408832834,99.9,99.94197236942048
7,99.4,99.40012316022566,87.0,78.76275300107898
8,99.9,99.88547034707372,99.8,99.60440342504346
9,99.9,99.86208537874522,99.8,99.49418129518912
10,99.4,99.39143348011217,97.4,98.76840589132655
11,99.7,99.75711039636323,,
12,99.7,99.70619762613731,,
13,96.9,96.89841186528193,,
14,98.0,97.99948217646586,,
15,100.0,100.04622325170584,,
16,97.8,97.79420238552949,,
17,99.8,99.75745414545469,,
18,99.9,99.88780281815133,,
19,100.0,100.01210510691999,,
20,100.0,99.99289284003797,,
21,100.0,99.91564430873737,,
22,99.9,99.89476187416089,,
23,99.9,99.89928522435657,,
24,99.8,99.82773562445186,,
25,99.7,99.76757951236937,,
26,98.9,98.8986543959854,,
27,99.3,99.28245766229753,,
28,99.6,99.59657540982656,,
29,99.7,99.68564196660643,,
30,99.9,99.89651900067696,,
31,99.8,99.80846698134769,,
32,99.9,99.93725197673955,,
33,99.5,99.51078096704614,,
34,99.3,99.32105701484652,,
35,99.9,99.92500740789089,,
36,95.4,95.40578132674008,,
37,99.8,99.81069342329769,,
38,97.8,97.80055431031847,,
39,99.9,99.88122721920851,,
40,99.9,99.89377670230017,,
41,96.8,96.79900552986379,,
42,65.5,65.49892026251044,,
