,y_train,y_train_pre,y_test,y_test_pre
0,87.3,87.30001303411993,99.4,99.29342154449085
1,65.5,65.50050648349085,99.9,99.88347811939067
2,99.9,99.88347822989311,99.9,99.88344214652408
3,99.9,99.88344500825481,99.8,99.8833907606789
4,99.9,99.88337502394612,95.4,95.16155584936132
5,99.9,99.88268700723714,97.4,99.68973297699613
6,99.9,99.88333468910541,99.9,99.86880103406477
7,99.8,99.88145370454272,99.5,99.77805687789123
8,96.9,96.90346020236461,99.9,99.88347083060538
9,99.3,99.28651788744281,100.0,99.88238455534793
10,99.8,99.88236514273798,99.9,99.88336497856194
11,98.0,98.0036714181457,,
12,96.8,96.79897936287543,,
13,99.6,99.58196500759874,,
14,97.8,97.78683157152258,,
15,99.9,99.85212876896315,,
16,99.9,99.87449459007331,,
17,100.0,99.8833739037577,,
18,99.5,99.49985795984128,,
19,100.0,99.87668701196384,,
20,97.9,97.91468726636927,,
21,99.4,99.41216284276666,,
22,100.0,99.88014461576654,,
23,99.7,99.86969818401393,,
24,99.9,99.88189435248609,,
25,100.0,99.87240410182469,,
26,98.9,98.9041293901182,,
27,99.3,99.28640971531894,,
28,99.8,99.8693643970982,,
29,99.8,99.85387807613785,,
30,87.0,86.99754979774474,,
31,99.4,99.39408660502855,,
32,99.9,99.88320186454362,,
33,99.8,99.79615622560809,,
34,99.7,99.8799542492138,,
35,99.8,99.82607761119097,,
36,97.8,97.80731786218465,,
37,99.8,99.88347415204127,,
38,99.9,99.8618191962444,,
39,92.5,92.49647176753845,,
40,97.6,97.60180853214817,,
41,99.7,99.71884377749137,,
42,99.7,99.6798985942455,,
