,y_train,y_train_pre,y_test,y_test_pre
0,99.9,99.92211340052319,96.9,96.74836887243373
1,87.0,86.99653123139916,99.8,99.86604510810776
2,99.9,99.91563251779644,87.3,91.59149043178269
3,99.8,99.79024094227654,99.9,99.86401184906356
4,99.3,99.31099231368043,99.8,99.57150341527483
5,99.9,99.89267065430226,99.4,97.19349682152844
6,97.8,97.79695823157073,99.5,99.66615442878248
7,97.4,97.40308683222594,99.9,99.95476086376064
8,99.8,99.83533183969709,99.7,99.2304927539956
9,99.9,99.87515435467222,99.6,99.55610271557333
10,99.7,99.67283029659959,100.0,99.89664143337546
11,99.4,99.39790279826724,,
12,99.8,99.71502325645318,,
13,99.8,99.84780601311073,,
14,99.4,99.39948310612547,,
15,100.0,99.98778674550903,,
16,99.3,99.30163626323846,,
17,99.8,99.87402565728274,,
18,99.8,99.806218502842,,
19,99.7,99.79175234335767,,
20,99.9,99.89409278468204,,
21,97.9,97.902288405339,,
22,100.0,99.99619764637501,,
23,100.0,100.026879323072,,
24,100.0,99.88562044078338,,
25,99.5,99.5093966007885,,
26,99.7,99.71591090132134,,
27,98.9,98.90108082386277,,
28,95.4,95.40443863619672,,
29,65.5,65.50067743683383,,
30,99.9,99.94237772163643,,
31,97.6,97.60058005527674,,
32,99.9,99.89800997184278,,
33,96.8,96.80680758998892,,
34,97.8,97.80135171470448,,
35,99.9,99.84269324546344,,
36,99.9,99.86247172448577,,
37,99.9,99.91954099050369,,
38,98.0,97.99380417488857,,
39,99.9,99.85250198597367,,
40,92.5,92.50210052664792,,
41,99.9,99.93549937265536,,
42,99.9,99.87424861212801,,
