,y_train,y_train_pre,y_test,y_test_pre
0,99.7,99.7368963722851,100.0,99.92849303765585
1,99.5,99.52130794009686,99.9,99.79991379355512
2,99.7,99.68353922141739,95.4,96.91919155041971
3,97.9,97.91117413062322,99.9,99.6408297615347
4,65.5,65.49812094630208,92.5,82.57456366299881
5,98.9,98.90918272681863,98.0,98.31965049141807
6,99.9,99.92640278371651,99.5,99.69392390457922
7,99.7,99.7180210484734,99.8,99.77369607086031
8,99.8,99.76998831036532,99.9,99.9275264111459
9,99.9,99.94098845497655,99.9,99.94122179885093
10,99.3,99.28105492391283,99.7,99.94214133107002
11,99.9,99.94502180124333,,
12,99.8,99.83964811785859,,
13,99.8,99.75733812247314,,
14,99.9,99.94217828485237,,
15,96.8,96.80042779401596,,
16,99.6,99.61835504276927,,
17,99.9,99.89947958152669,,
18,100.0,99.9226923986577,,
19,99.9,99.87688643321634,,
20,99.8,99.79797956109414,,
21,99.9,99.96221228565976,,
22,99.3,99.2925733539975,,
23,87.3,87.30179229898489,,
24,87.0,87.00193361824685,,
25,99.9,99.910250036628,,
26,99.4,99.41053437472188,,
27,99.9,99.90186440068227,,
28,99.4,99.39946618068684,,
29,100.0,99.99524920700276,,
30,99.9,99.8652945087616,,
31,96.9,96.88773583841716,,
32,99.8,99.82367222706988,,
33,97.6,97.5987645341775,,
34,99.9,99.8892081006119,,
35,100.0,99.93142489930015,,
36,97.8,97.78438966856656,,
37,99.4,99.38979135784554,,
38,99.8,99.89515150711917,,
39,99.8,99.75944379475429,,
40,97.8,97.81743647342384,,
41,97.4,97.39935980942072,,
42,100.0,99.88797358228112,,
