Build iteration,Sample build nr.,Maschine,Projekt Name,Laser P [W],Scan [mm/s],Layer thickness [Mikrom.],Hatch distance [mm],Building temperature (deg.C),sample type,support type,tensile direction,Pattern,Kontur Laser P [W],Kontur Scan [mm/s],Stripe Overlap,Contour offset,Spotsize,Streifenbreite,Streifenversch.,Drehwinkel,Abstand zur OK,Kontur Spotsize,Kontur Abstand zur OK,Heat treatment,Yield [Mpa]P pO2,UTS [Mpa]R m,Elongation (%)A,Surface roughness [Ra],OF-optisch,Porositaet Flaeche Bionic polished,Porositaet Flaeche repolished IAPT,Porositaet Kontur,Aufbaurate,VED,Relative density (Archimedis),Relative density,Pulver,Powderbatch,Powder state,Spalte1,Si,Spalte2,Fe,Spalte3,Cu,Spalte4,Mn,Spalte5,Mg,Spalte6,Be,Spalte7,Zn,Spalte8,Ti,D10,D50,D90,Carney Funnel (s/50g),Schuttdichte,Klopfdichte,Bulid finish status,trial category,Date
1,5,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,350,400,,0.01,80,5,1,79,0.25,80,0.22,,,,,,,,,,25.92,52.08333333,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,6,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,351,381,,-,60,5,1,79,0.1,,0.09,,,,,,,,,,38.88,34.72222222,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,7,Concept Laser m2,Concept Laser parameter dev.,375,2000,60,0.08,,Density cube,,,Stripes,,,,0.01,60,5,1,79,0.1,,,,,,,,,,,,34.56,39.0625,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,8,Concept Laser m2,Concept Laser parameter dev.,375,2000,60,0.08,,Density cube,,,Stripes,,,,0.01,80,5,1,79,0.1,,,,,,,,,0.865,2.282,,34.56,39.0625,,97.7,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,9,Concept Laser m2,Concept Laser parameter dev.,375,2000,60,0.08,,Density cube,,,Stripes,,,,0.01,110,5,1,79,0.1,,,,,,,,,0.626,1.531,,34.56,39.0625,,98.5,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,10,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.01,60,5,1,79,0.1,,,,,,,,,,,,25.92,52.08333333,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,11,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.01,80,5,1,79,0.1,,,,,,,,,0.511,1.4,,25.92,52.08333333,,98.6,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,12,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.01,110,5,1,79,0.1,,,,,,,,,0.198,0.598,,25.92,52.08333333,,99.4,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,13,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.08,,Density cube,,,Stripes,,,,0.01,60,5,1,79,0.1,,,,,,,,,1.856,4.963,,17.28,78.125,,95,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,14,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.08,,Density cube,,,Stripes,,,,0.01,80,5,1,79,0.1,,,,,,,,,2.134,5.128,,17.28,78.125,,94.9,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,15,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.08,,Density cube,,,Stripes,,,,0.01,110,5,1,79,0.1,,,,,,,,,0.637,1.423,,17.28,78.125,,98.6,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,16,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.01,80,5,1,90,0.1,,,,,,,,,0.516,1.506,,25.92,52.08333333,,98.5,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,17,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,,,,0.01,80,5,1,79,0.1,,,,,,,,,0.111,3.981,,38.88,34.72222222,,96,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,18,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,,,,0.01,110,5,1,79,0.1,,,,,,,,,0.09,1.475,,38.88,34.72222222,,98.5,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,19,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.08,,Density cube,,,Stripes,,,,0.1,80,5,1,79,0.1,,,,,,,,,1.087,4.864,,17.28,78.125,,95.1,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,20,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.1,80,5,1,79,0.1,,,,,,,,,0.158,1.545,,25.92,52.08333333,,98.5,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,21,Concept Laser m2,Concept Laser parameter dev.,375,2000,60,0.08,,Density cube,,,Stripes,,,,0.1,80,5,1,79,0.1,,,,,,,,,,,,34.56,39.0625,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,22,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.01,80,5,1,79,0.1,,,,,,,,,,,,25.92,52.08333333,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,23,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.01,80,5,1,79,0.1,,,,,,,,,,,,25.92,52.08333333,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,24,Concept Laser m2,Concept Laser parameter dev.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#DIV/0!,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,25,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.01,80,5,1,79,0.1,,,,,,,,,,,,25.92,52.08333333,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,26,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.01,80,5,1,79,0.1,,,,,,,,,,,,25.92,52.08333333,,,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
1,27,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,,,,0.1,80,5,1,79,0.1,80,0.09,,,,,,4,0.579,0.832,3,25.92,52.08333333,,99.2,AlMgty80,2,0,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,1,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,110,5,1,79,0.1,80,0.09,,,,,,4,0.473,0.576,3,25.92,52.08333333,,99.4,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,2,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,80,5,1,79,0.1,80,0.09,,,,,,4,0.504,1.846,3,38.88,34.72222222,,98.2,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,3,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,110,5,1,79,0.1,80,0.09,,,,,,4,0.572,1.318,3,38.88,34.72222222,,98.7,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,4,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,80,5,1,79,0.1,80,0.09,,,,,,2,0.12,0.686,5,25.92,52.08333333,,99.3,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,5,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,110,5,1,79,0.1,80,0.09,,,,,,2,0.25,0.763,5,25.92,52.08333333,,99.2,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,6,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,80,5,1,79,0.1,80,0.09,,,,,,2,0.655,2.027,4,38.88,34.72222222,,98,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,7,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,110,5,1,79,0.1,80,0.09,,,,,,2,0.494,1.625,4,38.88,34.72222222,,98.4,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,8,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,80,5,1,79,0.1,80,0.09,,,,,,2,0.468,0.901,4,25.92,52.08333333,,99.1,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,9,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,110,5,1,79,0.1,80,0.09,,,,,,2,0.121,0.669,4,25.92,52.08333333,,99.3,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,10,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,80,5,1,79,0.1,80,0.09,,,,,,2,2.59,1.751,4,38.88,34.72222222,,98.2,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,11,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,110,5,1,79,0.1,80,0.09,,,,,,2,1.744,1.4,4,38.88,34.72222222,,98.6,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,12,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,80,5,1,79,0.12,80,0.09,,,,,,3,0.478,1.091,4,25.92,52.08333333,,98.9,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,13,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,110,5,1,79,0.12,80,0.09,,,,,,2,0.399,0.904,4,25.92,52.08333333,,99.1,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,14,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,80,5,1,79,0.12,80,0.09,,,,,,3,1.452,2.309,4,38.88,34.72222222,,97.7,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,15,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,110,5,1,79,0.12,80,0.09,,,,,,2,0.753,1.771,4,38.88,34.72222222,,98.2,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,16,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,80,5,1,79,0.1,80,0.09,,,,,,3,0.677,0.657,4,25.92,52.08333333,,99.3,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,17,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,110,5,1,79,0.1,80,0.09,,,,,,2,0.723,0.665,5,25.92,52.08333333,,99.3,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,18,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,80,5,1,79,0.1,80,0.09,,,,,,3,1.191,2.545,4,38.88,34.72222222,,97.5,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,19,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,110,5,1,79,0.1,80,0.09,,,,,,3,1.273,2.147,3,38.88,34.72222222,,97.9,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,20,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,80,5,1,79,0.1,110,0.09,,,,,,2,2.783,1.343,4,25.92,52.08333333,,98.7,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,21,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,110,5,1,79,0.1,110,0.09,,,,,,2,1.603,1.015,5,25.92,52.08333333,,99,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,22,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,80,5,1,79,0.1,110,0.09,,,,,,2,0.794,3.44,5,38.88,34.72222222,,96.6,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,23,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,110,5,1,79,0.1,110,0.09,,,,,,2,0.752,2.245,5,38.88,34.72222222,,97.8,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,24,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,80,5,1,79,0.15,80,0.09,,,,,,2,1.039,0.871,5,25.92,52.08333333,,99.1,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,25,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.1,110,5,1,79,0.15,80,0.09,,,,,,2,0.522,0.645,5,25.92,52.08333333,,99.4,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,26,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,80,5,1,79,0.15,80,0.09,,,,,,2,0.707,1.771,3,38.88,34.72222222,,98.2,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,27,Concept Laser m2,Concept Laser parameter dev.,375,1000,60,0.18,,Density cube,,,Stripes,375,1000,,0.1,110,5,1,79,0.15,80,0.09,,,,,,2,1.065,1.349,4,38.88,34.72222222,,98.7,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
2,28,Concept Laser m2,Concept Laser parameter dev.,375,1400,60,0.08,,Density cube,,,Stripes,375,1400,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.632,1.375,4,24.192,55.80357143,,98.6,AlMgty80,2,1,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,1,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.775,1.329,4,22.464,60.09615385,,98.7,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,2,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,110,5,1,79,0.1,80,0.09,,,,,,,0.37,0.564,4,22.464,60.09615385,,99.4,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,3,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.642,1.639,3,22.464,60.09615385,,98.4,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,4,Concept Laser m2,Concept Laser parameter dev.,375,1400,60,0.08,,Density cube,,,Stripes,375,1400,,0.05,110,5,1,79,0.1,80,0.09,,,,,,,0.609,0.621,5,24.192,55.80357143,,99.4,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,5,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,2.062,1.886,4,22.464,60.09615385,,98.1,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,6,Concept Laser m2,Concept Laser parameter dev.,325,1400,60,0.08,,Density cube,,,Stripes,325,1400,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,0.886,0.81,3,24.192,48.36309524,,99.2,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,7,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.597,2.186,4,22.464,60.09615385,,97.8,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,8,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,2.259,1.886,4,22.464,60.09615385,,98.1,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,9,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.09,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.984,1.857,4,25.272,53.41880342,,98.1,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,10,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,2.336,2.181,4,22.464,60.09615385,,97.8,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,11,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.442,1.932,3,22.464,60.09615385,,98.1,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,12,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.715,1.687,4,22.464,60.09615385,,98.3,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,13,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.779,1.625,3,22.464,60.09615385,,98.4,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,14,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,2.038,1.562,4,22.464,60.09615385,,98.4,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,15,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,2.363,1.945,5,22.464,60.09615385,,98.1,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,16,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.08,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.986,2.21,5,22.464,60.09615385,,97.8,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,17,Concept Laser m2,Concept Laser parameter dev.,375,1500,60,0.08,,Density cube,,,Stripes,375,1500,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,4.977,5.631,4,25.92,52.08333333,,94.4,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,18,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.11,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,1.99,1.944,4,30.888,43.70629371,,98.1,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,19,Concept Laser m2,Concept Laser parameter dev.,325,1500,60,0.08,,Density cube,,,Stripes,325,1500,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,0.771,0.865,4,25.92,45.13888889,,99.1,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
3,20,Concept Laser m2,Concept Laser parameter dev.,375,1300,60,0.13,,Density cube,,,Stripes,375,1300,,0.05,80,5,1,79,0.1,80,0.09,,,,,,,2.439,2.374,4,36.504,36.98224852,,97.6,AlMgty80,2,2,0,0.09,<,0.01,<,0.01,<,0.01,0,9.2,0,0.006,0,0.01,0,0.05,29.1,47,74.5,16,1.28,1.61,Yes,,
